Temp,Pork,Fish,Chicken
27.29,1023.27,1018.71,1024.52
27.24,1023.26,1018.73,1024.54
27.19,1023.26,1018.72,1024.54
27.18,1023.26,1018.71,1024.56
27.28,1023.26,1018.73,1024.58
27.3,1023.28,1018.72,1024.6
27.28,1023.27,1018.71,1024.62
27.29,1023.26,1018.7,1024.64
27.34,1023.28,1018.69,1024.66
27.4,1023.3,1018.68,1024.68
27.38,1023.32,1018.7,1024.7
27.45,1023.34,1018.72,1024.69
27.45,1023.34,1018.74,1024.68
27.45,1023.34,1018.76,1024.7
27.4,1023.34,1018.78,1024.69
27.44,1023.36,1018.8,1024.68
27.42,1023.35,1018.79,1024.67
27.4,1023.34,1018.78,1024.69
27.38,1023.34,1018.77,1024.68
27.36,1023.36,1018.79,1024.7
27.41,1023.35,1018.81,1024.72
27.42,1023.37,1018.83,1024.71
27.48,1023.37,1018.85,1024.7
27.51,1023.39,1018.84,1024.72
27.55,1023.38,1018.86,1024.71
27.6,1023.4,1018.88,1024.73
27.55,1023.42,1018.87,1024.75
27.41,1023.44,1018.89,1024.77
27.31,1023.46,1018.91,1024.79
27.2,1023.48,1018.9,1024.79
27.14,1023.5,1018.89,1024.79
27.09,1023.52,1018.88,1024.79
27.08,1023.51,1018.9,1024.79
27.05,1023.53,1018.92,1024.81
27,1023.55,1018.94,1024.8
26.99,1023.55,1018.93,1024.82
26.69,1023.55,1018.92,1024.84
26.49,1023.57,1018.94,1024.83
26.44,1023.56,1018.93,1024.82
26.34,1023.55,1018.95,1024.81
26.28,1023.55,1018.97,1024.8
26.24,1023.57,1018.96,1024.82
26.24,1023.59,1018.98,1024.84
26.21,1023.61,1019,1024.83
26.09,1023.63,1019.02,1024.85
26.15,1023.63,1019.01,1024.87
26.15,1023.65,1019.03,1024.86
26.12,1023.67,1019.02,1024.88
26.17,1023.69,1019.04,1024.9
26.16,1023.68,1019.06,1024.89
26.1,1023.68,1019.08,1024.91
26.12,1023.68,1019.1,1024.9
26.33,1023.68,1019.09,1024.89
26.52,1023.7,1019.11,1024.88
26.63,1023.72,1019.1,1024.9
26.65,1023.74,1019.09,1024.92
26.6,1023.74,1019.11,1024.91
26.48,1023.74,1019.1,1024.93
26.43,1023.74,1019.12,1024.95
26.39,1023.76,1019.11,1024.97
26.54,1023.76,1019.1,1024.96
26.58,1023.78,1019.12,1024.98
26.72,1023.77,1019.14,1024.97
26.72,1023.76,1019.16,1024.96
26.81,1023.76,1019.18,1024.98
26.78,1023.78,1019.2,1025
26.71,1023.8,1019.22,1025.02
26.8,1023.82,1019.21,1025.04
26.86,1023.84,1019.23,1025.06
26.86,1023.86,1019.25,1025.08
26.82,1023.88,1019.27,1025.1
26.85,1023.88,1019.26,1025.12
26.87,1023.9,1019.28,1025.11
26.92,1023.89,1019.3,1025.13
26.97,1023.91,1019.32,1025.12
26.9,1023.93,1019.31,1025.14
26.93,1023.93,1019.33,1025.13
27.04,1023.93,1019.35,1025.15
27.1,1023.93,1019.37,1025.14
27.07,1023.93,1019.39,1025.16
27.09,1023.93,1019.41,1025.18
27.12,1023.93,1019.4,1025.17
27.17,1023.93,1019.42,1025.16
27.21,1023.93,1019.41,1025.18
27.29,1023.95,1019.43,1025.17
27.29,1023.95,1019.42,1025.19
27.32,1023.95,1019.44,1025.21
27.37,1023.97,1019.43,1025.2
27.48,1023.97,1019.45,1025.19
27.57,1023.99,1019.44,1025.18
27.65,1023.99,1019.43,1025.17
27.67,1023.99,1019.42,1025.16
27.69,1024.01,1019.44,1025.15
27.65,1024.01,1019.46,1025.17
27.7,1024.03,1019.48,1025.19
27.69,1024.05,1019.47,1025.18
27.72,1024.07,1019.46,1025.17
27.7,1024.09,1019.48,1025.19
27.74,1024.11,1019.5,1025.21
27.81,1024.13,1019.49,1025.23
27.77,1024.13,1019.48,1025.25
27.66,1024.13,1019.47,1025.24
27.64,1024.13,1019.46,1025.26
27.67,1024.13,1019.48,1025.25
27.76,1024.15,1019.47,1025.24
27.71,1024.14,1019.49,1025.26
27.65,1024.14,1019.48,1025.25
27.7,1024.14,1019.47,1025.24
27.67,1024.14,1019.49,1025.26
27.62,1024.16,1019.51,1025.28
27.59,1024.16,1019.5,1025.3
27.6,1024.16,1019.52,1025.32
27.66,1024.18,1019.54,1025.34
27.66,1024.18,1019.56,1025.33
27.68,1024.18,1019.55,1025.32
27.68,1024.2,1019.57,1025.34
27.7,1024.22,1019.56,1025.36
27.75,1024.24,1019.55,1025.38
27.77,1024.24,1019.57,1025.4
27.78,1024.26,1019.59,1025.39
27.76,1024.26,1019.61,1025.38
27.81,1024.26,1019.63,1025.37
27.85,1024.28,1019.62,1025.39
27.89,1024.3,1019.61,1025.38
27.86,1024.29,1019.6,1025.37
27.92,1024.28,1019.59,1025.36
27.93,1024.3,1019.61,1025.38
27.99,1024.32,1019.63,1025.4
28.02,1024.31,1019.65,1025.39
28.06,1024.3,1019.67,1025.38
28.08,1024.29,1019.69,1025.37
28.06,1024.31,1019.71,1025.39
28.11,1024.3,1019.73,1025.38
28.11,1024.29,1019.72,1025.37
27.96,1024.31,1019.74,1025.36
27.79,1024.33,1019.76,1025.38
27.72,1024.35,1019.78,1025.37
27.64,1024.34,1019.77,1025.39
27.63,1024.33,1019.76,1025.41
27.55,1024.35,1019.75,1025.4
27.57,1024.34,1019.77,1025.39
27.56,1024.33,1019.76,1025.38
27.53,1024.32,1019.78,1025.37
27.51,1024.34,1019.77,1025.39
27.55,1024.36,1019.79,1025.41
27.56,1024.35,1019.78,1025.43
27.58,1024.37,1019.8,1025.42
27.64,1024.39,1019.82,1025.41
27.79,1024.38,1019.84,1025.43
27.87,1024.4,1019.86,1025.45
27.77,1024.39,1019.88,1025.44
27.84,1024.38,1019.9,1025.46
27.84,1024.37,1019.89,1025.46
27.84,1024.36,1019.91,1025.48
27.91,1024.38,1019.93,1025.47
28.08,1024.37,1019.92,1025.49
28.32,1024.36,1019.94,1025.48
28.54,1024.38,1019.93,1025.47
29.18,1024.4,1019.92,1025.46
29.55,1024.42,1019.91,1025.48
29.02,1024.44,1019.9,1025.5
29.2,1024.43,1019.92,1025.52
28.67,1024.42,1019.94,1025.51
28.5,1024.44,1019.93,1025.5
28.46,1024.46,1019.95,1025.49
28.12,1024.48,1019.94,1025.51
28.38,1024.47,1019.96,1025.5
28.61,1024.49,1019.98,1025.49
28.22,1024.51,1020,1025.51
28.29,1024.53,1020.02,1025.5
28.31,1024.52,1020.01,1025.49
27.99,1024.51,1020,1025.51
28.08,1024.53,1019.99,1025.5
29.19,1024.52,1020.01,1025.52
29.23,1024.54,1020,1025.51
29.34,1024.53,1019.99,1025.53
29.06,1024.55,1019.98,1025.52
28.94,1024.54,1019.97,1025.54
29.07,1024.56,1019.99,1025.54
29.06,1024.55,1020.01,1025.56
29.54,1024.54,1020.03,1025.55
29.48,1024.53,1020.05,1025.54
29.22,1024.52,1020.04,1025.54
29.17,1024.54,1020.03,1025.54
29.25,1024.53,1020.05,1025.54
29,1024.52,1020.07,1025.54
28.73,1024.54,1020.06,1025.54
28.47,1024.53,1020.05,1025.56
29.11,1024.52,1020.04,1025.58
28.8,1024.54,1020.03,1025.57
29.38,1024.56,1020.02,1025.56
29.42,1024.55,1020.01,1025.55
29.34,1024.57,1020.03,1025.57
29.02,1024.56,1020.05,1025.56
28.93,1024.55,1020.04,1025.55
28.81,1024.57,1020.06,1025.57
29.12,1024.56,1020.05,1025.56
28.48,1024.55,1020.07,1025.55
28.12,1024.57,1020.09,1025.54
28.61,1024.56,1020.08,1025.54
28.72,1024.58,1020.1,1025.54
28.68,1024.6,1020.09,1025.56
28.69,1024.62,1020.08,1025.55
28.84,1024.61,1020.1,1025.54
28.81,1024.6,1020.09,1025.56
28.78,1024.62,1020.08,1025.55
29.08,1024.61,1020.07,1025.54
28.8,1024.63,1020.09,1025.56
28.69,1024.62,1020.08,1025.58
28.16,1024.64,1020.1,1025.6
28.22,1024.66,1020.12,1025.62
27.85,1024.68,1020.11,1025.61
27.95,1024.67,1020.13,1025.63
27.67,1024.66,1020.15,1025.65
27.8,1024.65,1020.17,1025.64
27.81,1024.64,1020.16,1025.66
27.71,1024.64,1020.15,1025.68
27.93,1024.66,1020.17,1025.7
27.8,1024.68,1020.16,1025.69
27.58,1024.67,1020.15,1025.71
27.37,1024.69,1020.14,1025.73
27.73,1024.68,1020.16,1025.75
27.58,1024.67,1020.15,1025.77
27.52,1024.69,1020.17,1025.79
27.46,1024.68,1020.19,1025.79
27.51,1024.67,1020.21,1025.79
27.41,1024.69,1020.23,1025.79
27.35,1024.68,1020.25,1025.79
27.28,1024.7,1020.24,1025.79
27.31,1024.72,1020.23,1025.81
27.44,1024.74,1020.25,1025.83
27.3,1024.73,1020.27,1025.85
27.32,1024.75,1020.26,1025.87
27.55,1024.77,1020.25,1025.89
27.73,1024.79,1020.24,1025.91
27.03,1024.78,1020.26,1025.93
26.77,1024.77,1020.28,1025.95
26.73,1024.76,1020.3,1025.97
27.07,1024.75,1020.29,1025.96
27.17,1024.77,1020.28,1025.98
26.62,1024.79,1020.3,1025.97
26.72,1024.81,1020.29,1025.96
26.75,1024.83,1020.28,1025.96
26.56,1024.82,1020.3,1025.96
26.59,1024.84,1020.32,1025.98
26.26,1024.83,1020.34,1026
26.51,1024.82,1020.36,1026.02
26.52,1024.81,1020.35,1026.04
25.86,1024.83,1020.34,1026.06
26.66,1024.85,1020.33,1026.05
26.96,1024.87,1020.32,1026.04
26.95,1024.89,1020.31,1026.04
26.84,1024.91,1020.33,1026.06
27.04,1024.9,1020.35,1026.05
27.02,1024.89,1020.34,1026.04
26.98,1024.88,1020.33,1026.06
26.4,1024.87,1020.32,1026.08
26.42,1024.86,1020.31,1026.07
26.34,1024.88,1020.33,1026.09
26.25,1024.87,1020.32,1026.11
26.46,1024.89,1020.31,1026.13
26.73,1024.91,1020.3,1026.12
26.56,1024.9,1020.32,1026.11
26.57,1024.92,1020.34,1026.1
26.74,1024.91,1020.36,1026.09
26.92,1024.9,1020.38,1026.11
26.91,1024.89,1020.37,1026.1
27.04,1024.91,1020.39,1026.09
26.62,1024.9,1020.38,1026.08
26.58,1024.92,1020.37,1026.07
26.77,1024.94,1020.36,1026.09
26.56,1024.93,1020.38,1026.08
26.56,1024.92,1020.4,1026.1
26.77,1024.91,1020.39,1026.09
26.4,1024.9,1020.38,1026.11
26.38,1024.89,1020.4,1026.13
26.62,1024.91,1020.42,1026.12
26.5,1024.93,1020.41,1026.14
26.72,1024.92,1020.43,1026.16
26.58,1024.94,1020.45,1026.15
26.19,1024.93,1020.47,1026.14
26.49,1024.95,1020.49,1026.13
26.63,1024.97,1020.51,1026.15
26.41,1024.97,1020.5,1026.17
26.35,1024.99,1020.52,1026.16
25.85,1025.01,1020.51,1026.18
26.54,1025.03,1020.5,1026.17
26.59,1025.05,1020.49,1026.16
26.53,1025.04,1020.48,1026.18
26.48,1025.06,1020.47,1026.2
26.41,1025.05,1020.46,1026.22
26.33,1025.07,1020.48,1026.24
26.51,1025.09,1020.47,1026.26
26.23,1025.08,1020.46,1026.28
26.16,1025.1,1020.48,1026.27
26.17,1025.09,1020.47,1026.26
26.25,1025.08,1020.49,1026.28
26.16,1025.07,1020.51,1026.3
25.88,1025.06,1020.5,1026.32
26.33,1025.05,1020.49,1026.34
26.24,1025.07,1020.51,1026.36
26.13,1025.06,1020.5,1026.35
25.73,1025.05,1020.49,1026.37
25.56,1025.04,1020.51,1026.39
26.06,1025.03,1020.5,1026.38
26.12,1025.05,1020.49,1026.4
25.37,1025.04,1020.48,1026.42
25.34,1025.06,1020.5,1026.44
25.57,1025.08,1020.49,1026.46
25.18,1025.1,1020.51,1026.48
25.32,1025.09,1020.5,1026.5
25.58,1025.08,1020.49,1026.49
25.89,1025.07,1020.51,1026.51
26.42,1025.09,1020.5,1026.5
26.61,1025.08,1020.49,1026.49
26.29,1025.1,1020.48,1026.51
26.11,1025.09,1020.47,1026.53
26,1025.11,1020.46,1026.52
25.87,1025.1,1020.48,1026.54
26.16,1025.12,1020.5,1026.54
25.85,1025.14,1020.49,1026.56
25.97,1025.16,1020.48,1026.58
26.29,1025.15,1020.5,1026.57
26.18,1025.17,1020.52,1026.56
26.01,1025.16,1020.51,1026.55
25.76,1025.18,1020.53,1026.57
25.91,1025.17,1020.52,1026.59
26.17,1025.19,1020.54,1026.58
26.09,1025.18,1020.53,1026.57
26.23,1025.2,1020.55,1026.56
26.25,1025.19,1020.57,1026.58
26.54,1025.21,1020.59,1026.57
26.39,1025.23,1020.61,1026.56
26.4,1025.22,1020.6,1026.55
26.43,1025.24,1020.62,1026.57
26.46,1025.23,1020.61,1026.56
26.39,1025.25,1020.63,1026.55
26.46,1025.27,1020.62,1026.54
26.18,1025.29,1020.61,1026.54
26.09,1025.31,1020.6,1026.56
26.21,1025.3,1020.59,1026.55
26.03,1025.32,1020.58,1026.57
25.63,1025.34,1020.57,1026.56
25.65,1025.36,1020.59,1026.55
25.73,1025.38,1020.58,1026.57
25.79,1025.4,1020.57,1026.59
26.09,1025.42,1020.59,1026.61
26.05,1025.41,1020.58,1026.6
26.01,1025.43,1020.6,1026.62
26.04,1025.42,1020.59,1026.61
25.91,1025.44,1020.61,1026.6
25.97,1025.43,1020.6,1026.59
26.05,1025.42,1020.62,1026.61
25.97,1025.41,1020.64,1026.6
25.79,1025.43,1020.66,1026.62
25.9,1025.45,1020.65,1026.64
25.96,1025.47,1020.67,1026.63
25.99,1025.49,1020.66,1026.65
26.04,1025.51,1020.68,1026.64
26.08,1025.5,1020.67,1026.63
26.07,1025.49,1020.69,1026.62
26.04,1025.51,1020.71,1026.64
26.22,1025.53,1020.73,1026.66
26.45,1025.55,1020.72,1026.65
26.46,1025.54,1020.71,1026.67
26.48,1025.56,1020.73,1026.66
26.07,1025.55,1020.72,1026.68
25.71,1025.57,1020.74,1026.7
25.67,1025.59,1020.73,1026.72
25.58,1025.58,1020.75,1026.74
25.91,1025.57,1020.74,1026.76
25.82,1025.56,1020.73,1026.78
26.02,1025.55,1020.72,1026.77
26.04,1025.54,1020.71,1026.76
25.57,1025.53,1020.7,1026.78
25.41,1025.52,1020.72,1026.77
25.43,1025.51,1020.71,1026.79
25.39,1025.5,1020.7,1026.81
24.86,1025.52,1020.69,1026.8
24.92,1025.54,1020.71,1026.79
25,1025.56,1020.73,1026.79
25.15,1025.58,1020.75,1026.79
25.73,1025.6,1020.74,1026.81
25.44,1025.59,1020.76,1026.8
25.59,1025.58,1020.75,1026.79
25.14,1025.57,1020.74,1026.81
24.71,1025.56,1020.73,1026.8
25.07,1025.58,1020.72,1026.82
25.2,1025.6,1020.74,1026.84
25.42,1025.59,1020.73,1026.83
25.42,1025.61,1020.72,1026.82
25.36,1025.63,1020.71,1026.81
25.63,1025.62,1020.7,1026.8
25.19,1025.64,1020.72,1026.82
25.42,1025.64,1020.74,1026.81
25.29,1025.64,1020.73,1026.8
25.33,1025.64,1020.72,1026.79
24.74,1025.64,1020.71,1026.79
24.27,1025.66,1020.73,1026.81
24.74,1025.65,1020.72,1026.8
24.88,1025.67,1020.74,1026.82
24.68,1025.69,1020.76,1026.81
24.52,1025.71,1020.78,1026.8
24.71,1025.7,1020.8,1026.79
24.51,1025.72,1020.82,1026.79
24.36,1025.72,1020.84,1026.81
24.18,1025.72,1020.83,1026.83
24.37,1025.74,1020.85,1026.82
24.38,1025.73,1020.84,1026.81
24.27,1025.75,1020.83,1026.83
23.98,1025.77,1020.85,1026.82
24.75,1025.76,1020.84,1026.81
24.86,1025.78,1020.86,1026.83
24.54,1025.8,1020.85,1026.85
24.1,1025.79,1020.84,1026.84
24.69,1025.78,1020.86,1026.83
24.97,1025.77,1020.85,1026.85
24.59,1025.76,1020.87,1026.84
24.27,1025.78,1020.89,1026.83
23.95,1025.77,1020.91,1026.82
24.06,1025.79,1020.9,1026.84
25.56,1025.81,1020.89,1026.83
25.14,1025.83,1020.91,1026.82
24.85,1025.85,1020.93,1026.84
23.86,1025.84,1020.95,1026.86
24.1,1025.83,1020.97,1026.88
24.19,1025.85,1020.96,1026.9
24.36,1025.87,1020.95,1026.89
24.02,1025.86,1020.94,1026.91
23.91,1025.85,1020.93,1026.9
24.92,1025.87,1020.95,1026.92
25.56,1025.89,1020.97,1026.94
25.91,1025.91,1020.96,1026.96
26.14,1025.93,1020.98,1026.98
27.31,1025.92,1021,1026.97
24.59,1025.91,1020.99,1026.99
23.62,1025.9,1021.01,1027.01
23.53,1025.92,1021,1027
23.8,1025.91,1020.99,1026.99
24.22,1025.9,1021.01,1027.01
24.48,1025.89,1021,1027.03
24.32,1025.88,1021.02,1027.02
23.89,1025.87,1021.01,1027.01
24.27,1025.89,1021.03,1027.03
24.02,1025.91,1021.05,1027.02
23.69,1025.9,1021.04,1027.01
23.83,1025.89,1021.06,1027
24.17,1025.91,1021.05,1027.02
24.23,1025.9,1021.07,1027.04
23.79,1025.92,1021.06,1027.04
23.76,1025.94,1021.05,1027.06
23.81,1025.93,1021.07,1027.08
24.7,1025.95,1021.06,1027.07
24.57,1025.94,1021.05,1027.09
24.47,1025.96,1021.07,1027.08
24.24,1025.98,1021.06,1027.07
24.36,1026,1021.08,1027.06
24.53,1026.02,1021.07,1027.08
24.83,1026.01,1021.06,1027.1
24.89,1026,1021.05,1027.09
24.79,1026.02,1021.04,1027.08
24.63,1026.04,1021.06,1027.1
24.79,1026.06,1021.05,1027.12
24.64,1026.05,1021.04,1027.14
24.9,1026.07,1021.03,1027.13
24.81,1026.06,1021.02,1027.15
25.05,1026.08,1021.04,1027.17
24.64,1026.07,1021.06,1027.16
24.65,1026.06,1021.08,1027.18
24.73,1026.08,1021.1,1027.2
24.58,1026.1,1021.09,1027.22
24.85,1026.09,1021.08,1027.21
24.65,1026.08,1021.1,1027.23
24.99,1026.07,1021.09,1027.25
24.93,1026.09,1021.08,1027.27
25.02,1026.08,1021.07,1027.29
24.77,1026.07,1021.06,1027.29
24.32,1026.09,1021.08,1027.29
24.28,1026.11,1021.1,1027.29
24.41,1026.1,1021.09,1027.31
24.28,1026.09,1021.08,1027.3
24.25,1026.08,1021.07,1027.29
24.82,1026.07,1021.06,1027.29
24.94,1026.09,1021.05,1027.29
25.75,1026.08,1021.07,1027.29
26.03,1026.1,1021.06,1027.31
24.85,1026.12,1021.08,1027.33
24.69,1026.14,1021.07,1027.35
25.7,1026.14,1021.09,1027.34
25.47,1026.14,1021.08,1027.36
25.03,1026.14,1021.07,1027.38
24.94,1026.16,1021.06,1027.4
24.83,1026.18,1021.08,1027.39
24.86,1026.17,1021.1,1027.38
24.95,1026.19,1021.12,1027.4
24.78,1026.18,1021.14,1027.39
24.66,1026.17,1021.13,1027.41
24.28,1026.19,1021.12,1027.43
25.58,1026.21,1021.11,1027.45
26.64,1026.2,1021.1,1027.44
26.91,1026.19,1021.09,1027.43
26.97,1026.18,1021.11,1027.42
27.04,1026.17,1021.13,1027.41
27.12,1026.19,1021.15,1027.4
27.13,1026.18,1021.14,1027.39
27.18,1026.2,1021.16,1027.38
27.02,1026.22,1021.15,1027.37
26.95,1026.22,1021.17,1027.36
26.95,1026.24,1021.19,1027.35
26.92,1026.26,1021.18,1027.37
26.92,1026.28,1021.2,1027.39
26.86,1026.3,1021.22,1027.38
26.91,1026.29,1021.24,1027.4
26.93,1026.28,1021.26,1027.39
27.05,1026.3,1021.28,1027.41
27.29,1026.29,1021.3,1027.4
27.42,1026.28,1021.32,1027.42
27.49,1026.27,1021.34,1027.44
27.5,1026.29,1021.36,1027.46
27.53,1026.31,1021.38,1027.46
27.53,1026.3,1021.4,1027.46
27.52,1026.29,1021.42,1027.46
27.51,1026.28,1021.41,1027.46
27.55,1026.27,1021.4,1027.48
27.57,1026.29,1021.42,1027.47
27.57,1026.28,1021.41,1027.49
27.6,1026.3,1021.4,1027.51
27.63,1026.29,1021.39,1027.53
27.67,1026.28,1021.38,1027.55
27.64,1026.27,1021.37,1027.57
27.62,1026.29,1021.39,1027.59
27.62,1026.28,1021.38,1027.58
27.63,1026.27,1021.37,1027.57
27.66,1026.26,1021.39,1027.59
27.64,1026.25,1021.38,1027.61
27.66,1026.24,1021.4,1027.6
27.69,1026.26,1021.42,1027.62
27.73,1026.28,1021.44,1027.64
27.78,1026.3,1021.46,1027.63
27.83,1026.29,1021.48,1027.62
27.85,1026.31,1021.47,1027.64
27.82,1026.3,1021.46,1027.63
27.78,1026.29,1021.45,1027.65
27.79,1026.31,1021.44,1027.67
27.78,1026.3,1021.46,1027.66
27.78,1026.29,1021.45,1027.65
27.74,1026.31,1021.47,1027.67
27.76,1026.33,1021.49,1027.66
27.74,1026.32,1021.48,1027.68
27.75,1026.34,1021.5,1027.67
27.79,1026.36,1021.52,1027.69
27.77,1026.38,1021.51,1027.68
27.77,1026.37,1021.53,1027.7
27.77,1026.36,1021.55,1027.72
27.76,1026.35,1021.57,1027.71
27.76,1026.34,1021.59,1027.7
27.79,1026.36,1021.61,1027.69
27.8,1026.38,1021.6,1027.68
27.79,1026.37,1021.59,1027.7
27.83,1026.36,1021.58,1027.72
27.8,1026.38,1021.57,1027.71
27.75,1026.37,1021.56,1027.73
27.7,1026.36,1021.58,1027.72
27.69,1026.38,1021.57,1027.71
27.69,1026.37,1021.59,1027.73
27.68,1026.39,1021.58,1027.75
27.68,1026.41,1021.6,1027.77
27.69,1026.43,1021.62,1027.76
27.68,1026.42,1021.61,1027.75
27.65,1026.44,1021.6,1027.74
27.62,1026.46,1021.62,1027.73
27.63,1026.48,1021.61,1027.72
27.66,1026.5,1021.6,1027.74
27.67,1026.49,1021.62,1027.73
27.68,1026.51,1021.64,1027.75
27.7,1026.5,1021.63,1027.77
27.75,1026.49,1021.62,1027.79
27.75,1026.51,1021.61,1027.79
27.79,1026.5,1021.63,1027.79
27.83,1026.49,1021.62,1027.81
27.83,1026.51,1021.64,1027.83
27.81,1026.53,1021.63,1027.85
27.79,1026.52,1021.65,1027.84
27.79,1026.51,1021.67,1027.83
27.84,1026.5,1021.69,1027.82
27.49,1026.52,1021.68,1027.81
27.67,1026.54,1021.7,1027.8
28.06,1026.56,1021.69,1027.82
28.14,1026.55,1021.68,1027.81
27.63,1026.57,1021.67,1027.8
27.93,1026.59,1021.69,1027.82
28.24,1026.58,1021.71,1027.84
28.32,1026.57,1021.7,1027.83
27.92,1026.59,1021.69,1027.82
27.81,1026.61,1021.68,1027.81
27.78,1026.6,1021.7,1027.8
27.57,1026.59,1021.72,1027.82
27.71,1026.58,1021.74,1027.81
27.61,1026.6,1021.73,1027.83
27.3,1026.59,1021.75,1027.85
27.1,1026.58,1021.77,1027.84
27.25,1026.6,1021.76,1027.86
27.32,1026.62,1021.75,1027.85
27.18,1026.64,1021.77,1027.87
27.13,1026.64,1021.76,1027.86
27.48,1026.64,1021.75,1027.85
27.32,1026.66,1021.74,1027.87
27.07,1026.68,1021.76,1027.86
26.85,1026.7,1021.78,1027.88
27.03,1026.69,1021.77,1027.87
26.57,1026.68,1021.76,1027.89
26.28,1026.67,1021.75,1027.88
26.6,1026.66,1021.77,1027.9
26.72,1026.65,1021.76,1027.89
26.76,1026.67,1021.78,1027.88
26.9,1026.66,1021.8,1027.87
26.91,1026.68,1021.82,1027.86
26.62,1026.67,1021.81,1027.88
26.56,1026.66,1021.83,1027.87
27.42,1026.65,1021.85,1027.86
27.01,1026.64,1021.87,1027.85
27.08,1026.64,1021.86,1027.84
27.27,1026.66,1021.85,1027.83
27.67,1026.65,1021.87,1027.85
28.05,1026.67,1021.86,1027.87
28.06,1026.69,1021.85,1027.86
27.78,1026.71,1021.87,1027.88
27.53,1026.7,1021.86,1027.87
27.56,1026.69,1021.88,1027.89
27.54,1026.68,1021.9,1027.88
27.33,1026.7,1021.92,1027.87
27.33,1026.69,1021.94,1027.89
27.05,1026.68,1021.96,1027.91
27.07,1026.7,1021.98,1027.93
26.99,1026.69,1021.97,1027.92
27.37,1026.68,1021.99,1027.94
27.23,1026.67,1021.98,1027.93
27.09,1026.66,1022,1027.92
27.13,1026.65,1021.99,1027.94
27.06,1026.64,1021.98,1027.96
27,1026.64,1021.97,1027.98
26.89,1026.66,1021.96,1027.97
26.52,1026.68,1021.95,1027.99
26.5,1026.7,1021.97,1027.98
26.43,1026.72,1021.99,1027.97
26.39,1026.72,1022.01,1027.96
26.52,1026.74,1022,1027.98
26.79,1026.76,1022.02,1028
26.56,1026.75,1022.04,1028.02
26.28,1026.77,1022.03,1028.01
26.18,1026.76,1022.05,1028
26.28,1026.75,1022.04,1027.99
26.46,1026.77,1022.06,1027.98
26.34,1026.79,1022.08,1027.97
26.46,1026.81,1022.07,1027.99
26.38,1026.83,1022.06,1028.01
26.28,1026.85,1022.08,1028
26.19,1026.84,1022.1,1027.99
26.21,1026.83,1022.12,1028.01
26.17,1026.85,1022.14,1028
26.02,1026.84,1022.16,1028.02
26.09,1026.83,1022.15,1028.04
26.27,1026.85,1022.17,1028.06
26.11,1026.87,1022.19,1028.05
26.11,1026.89,1022.18,1028.04
25.83,1026.88,1022.17,1028.06
25.81,1026.9,1022.16,1028.08
25.83,1026.89,1022.15,1028.1
25.9,1026.91,1022.14,1028.09
25.71,1026.9,1022.13,1028.11
25.73,1026.92,1022.15,1028.1
25.79,1026.94,1022.17,1028.12
25.64,1026.93,1022.19,1028.11
25.7,1026.95,1022.21,1028.1
25.53,1026.94,1022.23,1028.12
25.72,1026.96,1022.22,1028.11
25.84,1026.98,1022.24,1028.1
25.86,1026.97,1022.26,1028.12
25.89,1026.99,1022.25,1028.14
25.59,1026.98,1022.27,1028.13
25.79,1027,1022.26,1028.15
25.6,1027.02,1022.24,1028.15
25.51,1027.04,1022.24,1028.15
25.26,1027.06,1022.26,1028.17
25.3,1027.08,1022.25,1028.16
25.33,1027.07,1022.27,1028.18
25.5,1027.09,1022.29,1028.17
25.63,1027.11,1022.31,1028.16
25.8,1027.1,1022.3,1028.18
25.55,1027.12,1022.28,1028.17
25.46,1027.11,1022.27,1028.16
25.19,1027.1,1022.29,1028.15
25.79,1027.12,1022.28,1028.17
25.31,1027.14,1022.27,1028.19
25.27,1027.16,1022.29,1028.21
25.3,1027.18,1022.31,1028.2
25.49,1027.15,1022.33,1028.22
25.56,1027.17,1022.31,1028.24
25.89,1027.19,1022.3,1028.23
25.73,1027.21,1022.28,1028.25
25.63,1027.23,1022.27,1028.24
25.72,1027.25,1022.29,1028.26
25.67,1027.24,1022.28,1028.28
25.63,1027.23,1022.3,1028.27
25.55,1027.22,1022.32,1028.26
25.47,1027.21,1022.34,1028.28
25.36,1027.23,1022.36,1028.27
25.3,1027.25,1022.34,1028.26
25.25,1027.27,1022.33,1028.25
25.13,1027.29,1022.35,1028.27
25.07,1027.28,1022.34,1028.26
25.04,1027.3,1022.36,1028.25
25.05,1027.32,1022.38,1028.27
25.18,1027.34,1022.4,1028.29
25.23,1027.36,1022.39,1028.31
25.1,1027.35,1022.41,1028.3
25.05,1027.34,1022.43,1028.29
25.13,1027.36,1022.45,1028.31
25.08,1027.35,1022.47,1028.3
24.9,1027.37,1022.49,1028.29
24.59,1027.39,1022.47,1028.28
24.6,1027.41,1022.49,1028.3
24.68,1027.4,1022.51,1028.29
24.75,1027.42,1022.5,1028.31
25.03,1027.44,1022.48,1028.3
25.22,1027.43,1022.46,1028.29
25.2,1027.42,1022.45,1028.28
25.22,1027.41,1022.47,1028.27
25.2,1027.4,1022.49,1028.26
25.2,1027.42,1022.47,1028.25
25.16,1027.41,1022.49,1028.24
25.06,1027.43,1022.51,1028.26
25,1027.42,1022.5,1028.28
24.89,1027.41,1022.48,1028.27
24.75,1027.43,1022.46,1028.29
24.88,1027.45,1022.48,1028.28
25.05,1027.44,1022.46,1028.27
24.95,1027.43,1022.48,1028.26
