Temp,Pork,Label
22.58,1028.48,Rotting
22.57,1028.5,Rotting
22.58,1028.52,Rotting
22.56,1028.54,Rotting
22.52,1028.53,Rotting
22.55,1028.55,Rotting
22.57,1028.54,Rotting
22.57,1028.56,Rotting
22.55,1028.58,Rotting
22.51,1028.57,Rotting
22.46,1028.59,Rotting
22.41,1028.58,Rotting
22.4,1028.6,Rotting
22.39,1028.62,Rotting
22.35,1028.61,Rotting
22.38,1028.63,Rotting
22.37,1028.62,Rotting
22.39,1028.61,Rotting
22.37,1028.6,Rotting
22.37,1028.59,Rotting
22.37,1028.58,Rotting
22.35,1028.6,Rotting
22.35,1028.59,Rotting
22.38,1028.61,Rotting
22.35,1028.63,Rotting
22.35,1028.62,Rotting
22.32,1028.64,Rotting
22.3,1028.63,Rotting
22.28,1028.65,Rotting
22.29,1028.67,Rotting
22.27,1028.69,Rotting
22.26,1028.71,Rotting
22.23,1028.73,Rotting
22.22,1028.72,Rotting
22.28,1028.74,Rotting
22.25,1028.76,Rotting
22.25,1028.75,Rotting
22.3,1028.77,Rotting
22.31,1028.76,Rotting
22.28,1028.75,Rotting
22.27,1028.74,Rotting
22.26,1028.76,Rotting
22.27,1028.78,Rotting
22.31,1028.8,Rotting
22.28,1028.82,Rotting
22.3,1028.84,Rotting
22.33,1028.86,Rotting
22.33,1028.85,Rotting
22.31,1028.84,Rotting
22.32,1028.86,Rotting
22.31,1028.88,Rotting
22.32,1028.87,Rotting
22.33,1028.89,Rotting
22.35,1028.91,Rotting
22.33,1028.9,Rotting
22.31,1028.89,Rotting
22.32,1028.91,Rotting
22.35,1028.93,Rotting
22.38,1028.92,Rotting
22.39,1028.91,Rotting
22.4,1028.9,Rotting
22.38,1028.89,Rotting
22.34,1028.88,Rotting
22.37,1028.87,Rotting
22.36,1028.86,Rotting
22.37,1028.85,Rotting
22.4,1028.87,Rotting
22.41,1028.89,Rotting
22.44,1028.91,Rotting
22.46,1028.9,Rotting
22.41,1028.92,Rotting
22.4,1028.94,Rotting
22.4,1028.93,Rotting
22.39,1028.92,Rotting
22.4,1028.91,Rotting
22.45,1028.9,Rotting
22.47,1028.92,Rotting
22.47,1028.94,Rotting
22.47,1028.93,Rotting
22.43,1028.95,Rotting
22.4,1028.94,Rotting
22.42,1028.93,Rotting
22.45,1028.92,Rotting
22.5,1028.94,Rotting
22.54,1028.96,Rotting
22.58,1028.98,Rotting
22.59,1028.97,Rotting
22.59,1028.99,Rotting
22.61,1028.98,Rotting
22.6,1029,Rotting
22.59,1028.99,Rotting
22.57,1029.01,Rotting
22.56,1029.03,Rotting
22.58,1029.05,Rotting
22.65,1029.04,Rotting
22.69,1029.06,Rotting
22.74,1029.08,Rotting
22.77,1029.07,Rotting
22.82,1029.06,Rotting
22.7,1029.05,Rotting
22.66,1029.04,Rotting
22.7,1029.03,Rotting
22.79,1029.02,Rotting
22.85,1029.01,Rotting
22.93,1029,Rotting
22.95,1028.99,Rotting
22.8,1029.01,Rotting
22.97,1029,Rotting
23.01,1028.99,Rotting
23.04,1029.01,Rotting
23.07,1029,Rotting
23.09,1029.02,Rotting
23.04,1029.04,Rotting
23.17,1029.06,Rotting
23.04,1029.05,Rotting
22.77,1029.07,Rotting
22.79,1029.09,Rotting
22.96,1029.08,Rotting
22.99,1029.1,Rotting
23.07,1029.12,Rotting
23.11,1029.11,Rotting
23.06,1029.13,Rotting
22.85,1029.12,Rotting
22.79,1029.11,Rotting
22.81,1029.1,Rotting
22.82,1029.12,Rotting
22.74,1029.11,Rotting
22.74,1029.13,Rotting
22.76,1029.12,Rotting
23.01,1029.14,Rotting
23.04,1029.13,Rotting
22.9,1029.15,Rotting
22.84,1029.14,Rotting
22.86,1029.16,Rotting
23,1029.15,Rotting
22.91,1029.17,Rotting
22.89,1029.19,Rotting
23.15,1029.21,Rotting
23.15,1029.2,Rotting
23.16,1029.22,Rotting
23.21,1029.21,Rotting
23.28,1029.2,Rotting
23.12,1029.22,Rotting
23.16,1029.24,Rotting
23.29,1029.23,Rotting
23.24,1029.25,Rotting
23.08,1029.24,Rotting
23.24,1029.23,Rotting
23.34,1029.25,Rotting
23.17,1029.24,Rotting
23.25,1029.26,Rotting
23.22,1029.28,Rotting
23.03,1029.3,Rotting
23.21,1029.29,Rotting
23.19,1029.28,Rotting
23,1029.3,Rotting
23.02,1029.29,Rotting
23.04,1029.31,Rotting
23.04,1029.33,Rotting
23.01,1029.32,Rotting
23.19,1029.34,Rotting
23.28,1029.33,Rotting
23.45,1029.32,Rotting
23.5,1029.34,Rotting
23.45,1029.36,Rotting
23.45,1029.38,Rotting
23.39,1029.37,Rotting
23.34,1029.36,Rotting
23.48,1029.38,Rotting
23.38,1029.4,Rotting
23.41,1029.39,Rotting
23.28,1029.41,Rotting
23.38,1029.4,Rotting
23.42,1029.42,Rotting
23.45,1029.44,Rotting
23.45,1029.46,Rotting
23.43,1029.45,Rotting
23.44,1029.44,Rotting
23.4,1029.43,Rotting
23.59,1029.42,Rotting
23.53,1029.44,Rotting
23.64,1029.46,Rotting
23.55,1029.48,Rotting
23.64,1029.47,Rotting
23.58,1029.46,Rotting
23.62,1029.48,Rotting
23.48,1029.5,Rotting
23.44,1029.52,Rotting
23.48,1029.54,Rotting
23.55,1029.56,Rotting
23.52,1029.55,Rotting
23.59,1029.57,Rotting
23.64,1029.56,Rotting
23.69,1029.58,Rotting
23.47,1029.57,Rotting
23.51,1029.59,Rotting
23.47,1029.58,Rotting
23.54,1029.57,Rotting
23.31,1029.59,Rotting
23.28,1029.61,Rotting
23.28,1029.6,Rotting
23.41,1029.59,Rotting
23.31,1029.58,Rotting
23.58,1029.57,Rotting
23.6,1029.56,Rotting
23.61,1029.55,Rotting
23.61,1029.57,Rotting
23.49,1029.56,Rotting
23.62,1029.58,Rotting
23.56,1029.57,Rotting
23.49,1029.59,Rotting
23.56,1029.58,Rotting
23.52,1029.6,Rotting
23.6,1029.59,Rotting
23.79,1029.58,Rotting
23.64,1029.57,Rotting
23.85,1029.56,Rotting
23.86,1029.55,Rotting
23.83,1029.54,Rotting
23.86,1029.53,Rotting
23.85,1029.55,Rotting
23.83,1029.57,Rotting
23.82,1029.59,Rotting
23.97,1029.58,Rotting
24.01,1029.6,Rotting
24.1,1029.62,Rotting
23.95,1029.64,Rotting
23.94,1029.63,Rotting
24.18,1029.62,Rotting
23.96,1029.61,Rotting
24.05,1029.6,Rotting
23.93,1029.62,Rotting
24.09,1029.64,Rotting
24.27,1029.66,Rotting
24.33,1029.68,Rotting
24.27,1029.7,Rotting
24.29,1029.72,Rotting
24.39,1029.74,Rotting
24.49,1029.76,Rotting
24.47,1029.78,Rotting
24.47,1029.8,Rotting
24.5,1029.82,Rotting
24.52,1029.81,Rotting
24.58,1029.83,Rotting
24.62,1029.85,Rotting
24.43,1029.87,Rotting
24.37,1029.89,Rotting
24.42,1029.91,Rotting
24.46,1029.93,Rotting
24.41,1029.95,Rotting
24.38,1029.97,Rotting
24.44,1029.99,Rotting
24.54,1030.01,Rotting
24.52,1030,Rotting
24.57,1030.02,Rotting
24.65,1030.01,Rotting
24.6,1030.03,Rotting
24.66,1030.02,Rotting
24.62,1030.01,Rotting
24.68,1030,Rotting
24.71,1030.02,Rotting
24.8,1030.01,Rotting
24.8,1030,Rotting
24.87,1029.99,Rotting
24.83,1030.01,Rotting
24.87,1030,Rotting
24.99,1030.02,Rotting
24.85,1030.04,Rotting
24.97,1030.06,Rotting
25.09,1030.08,Rotting
25.06,1030.1,Rotting
25.09,1030.12,Rotting
25.1,1030.14,Rotting
25.13,1030.16,Rotting
24.92,1030.18,Rotting
24.97,1030.2,Rotting
24.97,1030.22,Rotting
24.88,1030.24,Rotting
24.92,1030.26,Rotting
24.86,1030.25,Rotting
24.97,1030.27,Rotting
24.63,1030.29,Rotting
24.74,1030.31,Rotting
25.01,1030.33,Rotting
25.1,1030.35,Rotting
25.14,1030.37,Rotting
25.18,1030.39,Rotting
25.23,1030.38,Rotting
25.19,1030.4,Rotting
25.17,1030.42,Rotting
25.2,1030.44,Rotting
25.28,1030.43,Rotting
25.19,1030.45,Rotting
25.23,1030.44,Rotting
25.26,1030.46,Rotting
25.37,1030.48,Rotting
25.25,1030.47,Rotting
25.2,1030.46,Rotting
25.2,1030.48,Rotting
25.17,1030.47,Rotting
25.07,1030.46,Rotting
25.14,1030.48,Rotting
24.91,1030.5,Rotting
24.89,1030.52,Rotting
25.08,1030.51,Rotting
25.05,1030.5,Rotting
25.22,1030.52,Rotting
25.18,1030.51,Rotting
25.19,1030.53,Rotting
24.8,1030.55,Rotting
24.72,1030.57,Rotting
24.54,1030.56,Rotting
24.33,1030.58,Rotting
24.38,1030.57,Rotting
24.55,1030.59,Rotting
24.03,1030.58,Rotting
24.03,1030.57,Rotting
24.36,1030.59,Rotting
24.68,1030.58,Rotting
24.86,1030.6,Rotting
24.9,1030.62,Rotting
24.42,1030.61,Rotting
24.46,1030.6,Rotting
24.55,1030.59,Rotting
24.42,1030.61,Rotting
24.48,1030.63,Rotting
24.39,1030.65,Rotting
24.1,1030.64,Rotting
24.01,1030.63,Rotting
23.86,1030.62,Rotting
24,1030.61,Rotting
24.25,1030.63,Rotting
24.31,1030.62,Rotting
24.07,1030.61,Rotting
24.08,1030.6,Rotting
24.1,1030.62,Rotting
24.18,1030.61,Rotting
23.92,1030.6,Rotting
23.8,1030.62,Rotting
24.17,1030.64,Rotting
24.23,1030.66,Rotting
24.02,1030.68,Rotting
24.04,1030.67,Rotting
24.12,1030.66,Rotting
24,1030.65,Rotting
24.05,1030.64,Rotting
24.06,1030.66,Rotting
24.16,1030.68,Rotting
24.48,1030.67,Rotting
24.71,1030.66,Rotting
24.77,1030.68,Rotting
24.36,1030.7,Rotting
24.52,1030.69,Rotting
24.52,1030.68,Rotting
24.36,1030.7,Rotting
24.65,1030.72,Rotting
24.65,1030.71,Rotting
24.69,1030.73,Rotting
24.77,1030.75,Rotting
24.79,1030.74,Rotting
24.59,1030.73,Rotting
24.57,1030.75,Rotting
24.42,1030.74,Rotting
24.35,1030.73,Rotting
24.28,1030.75,Rotting
24.3,1030.74,Rotting
23.99,1030.76,Rotting
23.88,1030.78,Rotting
23.8,1030.77,Rotting
23.88,1030.79,Rotting
23.76,1030.81,Rotting
23.86,1030.8,Rotting
23.88,1030.79,Rotting
23.92,1030.78,Rotting
23.91,1030.77,Rotting
23.83,1030.79,Rotting
23.85,1030.78,Rotting
23.81,1030.77,Rotting
24.06,1030.79,Rotting
24.26,1030.78,Rotting
24.21,1030.8,Rotting
24.29,1030.79,Rotting
24.24,1030.81,Rotting
24.17,1030.8,Rotting
24.24,1030.82,Rotting
24.34,1030.81,Rotting
24.12,1030.83,Rotting
24.18,1030.82,Rotting
24.38,1030.84,Rotting
24.47,1030.83,Rotting
24.54,1030.85,Rotting
24.48,1030.84,Rotting
24.46,1030.83,Rotting
24.23,1030.85,Rotting
24.13,1030.84,Rotting
23.79,1030.86,Rotting
23.65,1030.88,Rotting
23.71,1030.87,Rotting
23.91,1030.89,Rotting
24.07,1030.88,Rotting
24.12,1030.87,Rotting
24.12,1030.86,Rotting
23.87,1030.88,Rotting
23.9,1030.87,Rotting
24.15,1030.86,Rotting
24.31,1030.88,Rotting
24.29,1030.87,Rotting
24.25,1030.86,Rotting
24.3,1030.85,Rotting
24.29,1030.87,Rotting
24.11,1030.89,Rotting
24.05,1030.91,Rotting
24.06,1030.9,Rotting
24.06,1030.89,Rotting
24.26,1030.88,Rotting
24.34,1030.87,Rotting
24.25,1030.86,Rotting
24.39,1030.88,Rotting
24.42,1030.9,Rotting
24.38,1030.89,Rotting
24.45,1030.91,Rotting
24.43,1030.9,Rotting
24.44,1030.89,Rotting
24.44,1030.88,Rotting
24.51,1030.87,Rotting
24.44,1030.86,Rotting
24.38,1030.85,Rotting
24.34,1030.87,Rotting
24.17,1030.86,Rotting
24.15,1030.85,Rotting
23.99,1030.87,Rotting
23.97,1030.89,Rotting
24.3,1030.88,Rotting
24.23,1030.87,Rotting
24.43,1030.86,Rotting
24.35,1030.85,Rotting
24.36,1030.84,Rotting
24.19,1030.83,Rotting
24.14,1030.85,Rotting
24.22,1030.84,Rotting
24.24,1030.83,Rotting
24.33,1030.82,Rotting
24.29,1030.84,Rotting
24.14,1030.83,Rotting
24.2,1030.82,Rotting
24.16,1030.84,Rotting
24.22,1030.86,Rotting
24.15,1030.88,Rotting
24.09,1030.9,Rotting
23.89,1030.92,Rotting
23.83,1030.94,Rotting
23.93,1030.96,Rotting
23.82,1030.95,Rotting
23.66,1030.97,Rotting
23.78,1030.96,Rotting
23.96,1030.95,Rotting
23.93,1030.94,Rotting
24.11,1030.93,Rotting
24.21,1030.95,Rotting
24.13,1030.97,Rotting
23.8,1030.99,Rotting
24,1031.01,Rotting
24.18,1031,Rotting
24.17,1031.02,Rotting
24.11,1031.04,Rotting
24.12,1031.06,Rotting
24.16,1031.05,Rotting
24.19,1031.04,Rotting
24.18,1031.06,Rotting
24.17,1031.08,Rotting
24.21,1031.1,Rotting
24.21,1031.09,Rotting
24.11,1031.11,Rotting
24.01,1031.1,Rotting
24.02,1031.12,Rotting
24.04,1031.11,Rotting
23.87,1031.1,Rotting
23.95,1031.09,Rotting
23.87,1031.11,Rotting
24.01,1031.13,Rotting
24.05,1031.12,Rotting
24.08,1031.11,Rotting
24.07,1031.1,Rotting
24.04,1031.12,Rotting
24.1,1031.11,Rotting
24.42,1031.1,Rotting
24.48,1031.09,Rotting
24.33,1031.08,Rotting
24.26,1031.07,Rotting
24.08,1031.09,Rotting
24.06,1031.11,Rotting
24.18,1031.1,Rotting
24.15,1031.12,Rotting
24.1,1031.14,Rotting
24.13,1031.13,Rotting
24.14,1031.12,Rotting
24.22,1031.14,Rotting
24.24,1031.13,Rotting
24.03,1031.12,Rotting
23.76,1031.11,Rotting
24,1031.13,Rotting
24.23,1031.15,Rotting
24.34,1031.14,Rotting
24.41,1031.13,Rotting
24.4,1031.12,Rotting
24.41,1031.14,Rotting
24.32,1031.13,Rotting
24.18,1031.12,Rotting
24.1,1031.14,Rotting
24.2,1031.13,Rotting
24.13,1031.12,Rotting
23.64,1031.14,Rotting
23.17,1031.16,Rotting
23.14,1031.15,Rotting
23.49,1031.17,Rotting
23.6,1031.19,Rotting
23.61,1031.21,Rotting
23.77,1031.2,Rotting
23.66,1031.22,Rotting
23.17,1031.24,Rotting
23.47,1031.23,Rotting
23.68,1031.22,Rotting
23.45,1031.24,Rotting
23.49,1031.23,Rotting
23.59,1031.25,Rotting
23.61,1031.24,Rotting
23.55,1031.26,Rotting
23.57,1031.25,Rotting
23.65,1031.24,Rotting
23.78,1031.23,Rotting
23.72,1031.25,Rotting
23.71,1031.24,Rotting
23.68,1031.23,Rotting
23.61,1031.22,Rotting
23.69,1031.24,Rotting
23.76,1031.26,Rotting
23.65,1031.25,Rotting
23,1031.27,Rotting
23.07,1031.29,Rotting
23.37,1031.31,Rotting
23.49,1031.3,Rotting
23.4,1031.29,Rotting
22.66,1031.28,Rotting
22.46,1031.27,Rotting
22.94,1031.26,Rotting
22.95,1031.25,Rotting
23.06,1031.27,Rotting
23.28,1031.29,Rotting
23.23,1031.28,Rotting
23.25,1031.3,Rotting
23.53,1031.29,Rotting
23.65,1031.28,Rotting
23.76,1031.27,Rotting
23.64,1031.26,Rotting
23.59,1031.25,Rotting
23.45,1031.27,Rotting
23.21,1031.29,Rotting
23.17,1031.28,Rotting
23.19,1031.3,Rotting
23.33,1031.29,Rotting
23.5,1031.28,Rotting
23.41,1031.27,Rotting
23.34,1031.29,Rotting
22.54,1031.28,Rotting
23.06,1031.27,Rotting
23.08,1031.26,Rotting
23.37,1031.28,Rotting
23.2,1031.27,Rotting
23.14,1031.26,Rotting
22.94,1031.28,Rotting
23.06,1031.27,Rotting
23.2,1031.26,Rotting
23.39,1031.25,Rotting
23.44,1031.27,Rotting
23.58,1031.26,Rotting
23.64,1031.25,Rotting
23.56,1031.24,Rotting
23.4,1031.26,Rotting
23.45,1031.28,Rotting
23.15,1031.3,Rotting
23.19,1031.32,Rotting
23.17,1031.34,Rotting
23.03,1031.33,Rotting
22.89,1031.35,Rotting
22.87,1031.37,Rotting
22.91,1031.36,Rotting
22.89,1031.38,Rotting
23.05,1031.37,Rotting
23.25,1031.39,Rotting
23.26,1031.41,Rotting
23.17,1031.4,Rotting
23.29,1031.39,Rotting
23.24,1031.41,Rotting
23.03,1031.43,Rotting
23.09,1031.42,Rotting
23.05,1031.44,Rotting
23.25,1031.46,Rotting
23.45,1031.48,Rotting
23.48,1031.47,Rotting
23.55,1031.46,Rotting
23.41,1031.48,Rotting
23.06,1031.47,Rotting
22.74,1031.49,Rotting
22.74,1031.48,Rotting
23.01,1031.47,Rotting
23.14,1031.46,Rotting
23.14,1031.48,Rotting
23.02,1031.5,Rotting
23.05,1031.49,Rotting
23.23,1031.51,Rotting
23.43,1031.53,Rotting
23.48,1031.52,Rotting
23.57,1031.51,Rotting
23.62,1031.53,Rotting
23.56,1031.52,Rotting
23.68,1031.51,Rotting
23.76,1031.5,Rotting
23.74,1031.49,Rotting
23.8,1031.51,Rotting
23.84,1031.53,Rotting
23.87,1031.55,Rotting
23.8,1031.57,Rotting
23.83,1031.59,Rotting
23.81,1031.58,Rotting
23.83,1031.57,Rotting
23.77,1031.59,Rotting
23.85,1031.61,Rotting
23.9,1031.63,Rotting
23.89,1031.65,Rotting
23.94,1031.67,Rotting
24,1031.69,Rotting
24.01,1031.68,Rotting
24.07,1031.67,Rotting
24.13,1031.69,Rotting
24.15,1031.71,Rotting
24.14,1031.7,Rotting
24.14,1031.72,Rotting
24.09,1031.71,Rotting
24.04,1031.73,Rotting
23.83,1031.72,Rotting
23.93,1031.74,Rotting
23.94,1031.73,Rotting
23.94,1031.72,Rotting
23.94,1031.74,Rotting
23.98,1031.76,Rotting
24,1031.75,Rotting
23.99,1031.74,Rotting
23.97,1031.76,Rotting
23.96,1031.75,Rotting
24.01,1031.74,Rotting
23.9,1031.73,Rotting
23.84,1031.75,Rotting
23.84,1031.74,Rotting
23.91,1031.73,Rotting
23.98,1031.75,Rotting
23.97,1031.77,Rotting
24.05,1031.76,Rotting
24.16,1031.78,Rotting
24.22,1031.77,Rotting
24.29,1031.79,Rotting
24.31,1031.78,Rotting
24.31,1031.77,Rotting
24.39,1031.76,Rotting
24.42,1031.78,Rotting
24.43,1031.77,Rotting
24.46,1031.79,Rotting
24.47,1031.81,Rotting
24.51,1031.8,Rotting
24.53,1031.79,Rotting
24.58,1031.78,Rotting
24.57,1031.8,Rotting
24.58,1031.79,Rotting
24.61,1031.78,Rotting
24.69,1031.8,Rotting
24.72,1031.82,Rotting
24.72,1031.84,Rotting
24.72,1031.86,Rotting
24.78,1031.85,Rotting
24.79,1031.87,Rotting
24.8,1031.86,Rotting
24.81,1031.88,Rotting
24.83,1031.87,Rotting
24.85,1031.86,Rotting
24.87,1031.85,Rotting
24.9,1031.84,Rotting
24.91,1031.83,Rotting
24.99,1031.85,Rotting
25.05,1031.84,Rotting
25.1,1031.86,Rotting
25.1,1031.85,Rotting
25.15,1031.84,Rotting
25.13,1031.83,Rotting
25.14,1031.82,Rotting
25.24,1031.81,Rotting
25.29,1031.8,Rotting
25.33,1031.82,Rotting
25.33,1031.81,Rotting
25.37,1031.83,Rotting
25.34,1031.82,Rotting
25.45,1031.84,Rotting
25.4,1031.83,Rotting
25.41,1031.82,Rotting
25.41,1031.84,Rotting
25.47,1031.83,Rotting
25.48,1031.82,Rotting
25.46,1031.81,Rotting
25.45,1031.83,Rotting
25.47,1031.85,Rotting
25.46,1031.87,Rotting
25.48,1031.89,Rotting
25.52,1031.91,Rotting
25.59,1031.9,Rotting
25.71,1031.92,Rotting
25.76,1031.94,Rotting
25.84,1031.93,Rotting
25.87,1031.95,Rotting
25.9,1031.94,Rotting
25.87,1031.93,Rotting
25.9,1031.92,Rotting
25.84,1031.91,Rotting
25.84,1031.93,Rotting
25.82,1031.92,Rotting
25.77,1031.94,Rotting
25.76,1031.93,Rotting
25.76,1031.95,Rotting
25.78,1031.88,Rotting
25.76,1031.88,Rotting
25.76,1031.9,Rotting
25.78,1031.89,Rotting
25.81,1031.88,Rotting
25.81,1031.88,Rotting
25.85,1031.88,Rotting
25.87,1031.88,Rotting
25.87,1031.88,Rotting
25.91,1031.88,Rotting
25.9,1031.9,Rotting
25.91,1031.92,Rotting
25.93,1031.91,Rotting
25.93,1031.89,Rotting
25.91,1031.88,Rotting
25.95,1031.9,Rotting
25.94,1031.89,Rotting
25.91,1031.88,Rotting
25.9,1031.88,Rotting
25.91,1031.9,Rotting
25.93,1031.89,Rotting
25.94,1031.88,Rotting
25.95,1031.9,Rotting
26.01,1031.89,Rotting
26.07,1031.91,Rotting
26.05,1031.93,Rotting
26,1031.95,Rotting
26.02,1031.97,Rotting
26.04,1031.95,Rotting
25.99,1031.97,Rotting
25.91,1031.99,Rotting
25.87,1031.98,Rotting
25.94,1032,Rotting
26.02,1031.98,Rotting
25.99,1032,Rotting
26.04,1032.02,Rotting
26.06,1032.04,Rotting
26.06,1032.06,Rotting
26.08,1032.04,Rotting
26.06,1032.06,Rotting
26.11,1032.08,Rotting
26.14,1032.1,Rotting
26.16,1032.09,Rotting
26.19,1032.08,Rotting
26.21,1032.1,Rotting
26.19,1032.12,Rotting
26.14,1032.14,Rotting
26.13,1032.12,Rotting
26.15,1032.1,Rotting
26.15,1032.09,Rotting
26.16,1032.08,Rotting
26.18,1032.1,Rotting
26.17,1032.12,Rotting
26.16,1032.1,Rotting
26.19,1032.12,Rotting
26.17,1032.1,Rotting
26.19,1032.09,Rotting
26.19,1032.11,Rotting
26.22,1032.1,Rotting
26.21,1032.12,Rotting
26.21,1032.1,Rotting
26.2,1032.09,Rotting
26.2,1032.11,Rotting
26.21,1032.13,Rotting
26.22,1032.15,Rotting
26.25,1032.17,Rotting
26.23,1032.19,Rotting
26.19,1032.17,Rotting
26.2,1032.19,Rotting
26.25,1032.17,Rotting
26.25,1032.19,Rotting
26.29,1032.17,Rotting
26.37,1032.19,Rotting
26.37,1032.17,Rotting
26.38,1032.15,Rotting
26.41,1032.17,Rotting
26.35,1032.15,Rotting
26.26,1032.14,Rotting
26.25,1032.16,Rotting
26.32,1032.15,Rotting
26.4,1032.14,Rotting
26.4,1032.12,Rotting
26.42,1032.1,Rotting
26.48,1032.09,Rotting
26.49,1032.11,Rotting
26.5,1032.1,Rotting
26.44,1032.09,Rotting
26.36,1032.11,Rotting
26.31,1032.1,Rotting
26.39,1032.12,Rotting
26.53,1032.1,Rotting
26.57,1032.09,Rotting
26.59,1032.08,Rotting
26.51,1032.1,Rotting
26.39,1032.09,Rotting
26.37,1032.11,Rotting
26.48,1032.1,Rotting
26.55,1032.09,Rotting
26.64,1032.08,Rotting
26.65,1032.06,Rotting
26.61,1032.08,Rotting
26.43,1032.06,Rotting
26.4,1032.04,Rotting
26.42,1032.03,Rotting
26.47,1032.02,Rotting
26.5,1032,Rotting
26.46,1032.02,Rotting
26.51,1032,Rotting
26.53,1031.98,Rotting
26.6,1032,Rotting
26.55,1032.02,Rotting
26.52,1032.04,Rotting
26.51,1032.06,Rotting
26.49,1032.08,Rotting
26.52,1032.06,Rotting
26.57,1032.08,Rotting
26.5,1032.1,Rotting
26.57,1032.09,Rotting
26.55,1032.08,Rotting
26.6,1032.1,Rotting
26.58,1032.12,Rotting
26.6,1032.14,Rotting
26.56,1032.12,Rotting
26.53,1032.1,Rotting
26.48,1032.12,Rotting
26.45,1032.14,Rotting
26.49,1032.16,Rotting
26.55,1032.18,Rotting
26.51,1032.2,Rotting
26.47,1032.22,Rotting
26.54,1032.24,Rotting
26.49,1032.22,Rotting
26.52,1032.24,Rotting
26.49,1032.26,Rotting
26.45,1032.24,Rotting
26.47,1032.22,Rotting
26.46,1032.21,Rotting
26.29,1032.2,Rotting
26.14,1032.22,Rotting
26.15,1032.21,Rotting
26.2,1032.2,Rotting
26.1,1032.22,Rotting
26.06,1032.21,Rotting
26.09,1032.2,Rotting
26.06,1032.22,Rotting
26.14,1032.21,Rotting
25.96,1032.2,Rotting
26.01,1032.22,Rotting
26.09,1032.24,Rotting
25.88,1032.22,Rotting
26.09,1032.24,Rotting
25.94,1032.26,Rotting
25.83,1032.24,Rotting
25.87,1032.26,Rotting
25.73,1032.24,Rotting
25.73,1032.22,Rotting
25.74,1032.24,Rotting
25.99,1032.22,Rotting
25.94,1032.24,Rotting
25.87,1032.26,Rotting
25.79,1032.28,Rotting
25.88,1032.27,Rotting
25.99,1032.29,Rotting
25.86,1032.31,Rotting
25.67,1032.33,Rotting
25.76,1032.35,Rotting
25.77,1032.37,Rotting
25.83,1032.35,Rotting
25.82,1032.37,Rotting
25.91,1032.35,Rotting
26.04,1032.37,Rotting
25.98,1032.39,Rotting
26.05,1032.41,Rotting
26.04,1032.43,Rotting
25.97,1032.45,Rotting
25.87,1032.43,Rotting
25.62,1032.45,Rotting
25.58,1032.47,Rotting
25.63,1032.45,Rotting
25.64,1032.47,Rotting
25.62,1032.49,Rotting
25.56,1032.51,Rotting
25.53,1032.49,Rotting
25.47,1032.47,Rotting
25.58,1032.49,Rotting
25.66,1032.47,Rotting
25.6,1032.45,Rotting
25.72,1032.43,Rotting
25.65,1032.45,Rotting
25.55,1032.47,Rotting
25.55,1032.49,Rotting
25.57,1032.51,Rotting
25.58,1032.49,Rotting
25.63,1032.47,Rotting
25.59,1032.49,Rotting
25.53,1032.51,Rotting
25.49,1032.53,Rotting
25.32,1032.52,Rotting
25.34,1032.54,Rotting
25.36,1032.56,Rotting
25.31,1032.55,Rotting
25.22,1032.57,Rotting
25.05,1032.55,Rotting
25,1032.57,Rotting
24.98,1032.59,Rotting
25.18,1032.61,Rotting
25.01,1032.63,Rotting
25.1,1032.65,Rotting
25.1,1032.64,Rotting
25.13,1032.66,Rotting
25.02,1032.65,Rotting
25.03,1032.64,Rotting
24.98,1032.62,Rotting
24.89,1032.6,Rotting
24.89,1032.62,Rotting
25.13,1032.6,Rotting
25.21,1032.58,Rotting
25.27,1032.56,Rotting
25.2,1032.55,Rotting
25.37,1032.57,Rotting
25.31,1032.55,Rotting
25.31,1032.54,Rotting
25.43,1032.53,Rotting
25.59,1032.55,Rotting
25.88,1032.54,Rotting
25.84,1032.53,Rotting
25.86,1032.52,Rotting
25.96,1032.54,Rotting
26.01,1032.56,Rotting
25.93,1032.58,Rotting
25.88,1032.6,Rotting
25.89,1032.58,Rotting
25.87,1032.6,Rotting
25.65,1032.62,Rotting
25.64,1032.6,Rotting
25.73,1032.58,Rotting
25.91,1032.6,Rotting
25.72,1032.62,Rotting
25.57,1032.64,Rotting
25.56,1032.62,Rotting
25.34,1032.64,Rotting
25.3,1032.62,Rotting
25.25,1032.6,Rotting
25.11,1032.62,Rotting
25.06,1032.64,Rotting
24.82,1032.66,Rotting
25.02,1032.68,Rotting
25.05,1032.7,Rotting
25.27,1032.68,Rotting
25.14,1032.7,Rotting
25.06,1032.72,Rotting
25.13,1032.7,Rotting
25.08,1032.68,Rotting
25.22,1032.7,Rotting
25.14,1032.68,Rotting
25.15,1032.67,Rotting
25.08,1032.66,Rotting
25.1,1032.65,Rotting
25.05,1032.64,Rotting
25.15,1032.62,Rotting
25.07,1032.6,Rotting
24.9,1032.58,Rotting
24.87,1032.56,Rotting
24.78,1032.58,Rotting
24.75,1032.6,Rotting
24.61,1032.62,Rotting
24.75,1032.6,Rotting
24.76,1032.62,Rotting
24.66,1032.64,Rotting
24.62,1032.66,Rotting
24.65,1032.68,Rotting
24.4,1032.7,Rotting
24.4,1032.72,Rotting
24.26,1032.7,Rotting
24.34,1032.72,Rotting
24.56,1032.74,Rotting
24.61,1032.76,Rotting
