Temp,Fish,Label
24.46,1022.84,Rotting
24.48,1022.82,Rotting
24.46,1022.84,Rotting
24.29,1022.86,Rotting
24.35,1022.88,Rotting
24.31,1022.9,Rotting
24.4,1022.92,Rotting
24.48,1022.91,Rotting
24.42,1022.93,Rotting
24.33,1022.95,Rotting
24.34,1022.93,Rotting
24.47,1022.95,Rotting
24.44,1022.97,Rotting
24.32,1022.99,Rotting
24.37,1022.97,Rotting
24.43,1022.99,Rotting
24.53,1022.97,Rotting
24.59,1022.95,Rotting
24.6,1022.93,Rotting
24.76,1022.95,Rotting
24.81,1022.93,Rotting
24.92,1022.95,Rotting
24.87,1022.97,Rotting
24.77,1022.99,Rotting
24.66,1023.01,Rotting
24.46,1023,Rotting
24.51,1022.98,Rotting
24.44,1022.96,Rotting
24.5,1022.98,Rotting
24.62,1022.96,Rotting
24.74,1022.98,Rotting
24.73,1023,Rotting
24.51,1023.02,Rotting
24.61,1023.01,Rotting
24.62,1023,Rotting
24.73,1022.98,Rotting
24.99,1022.96,Rotting
24.69,1022.94,Rotting
24.52,1022.96,Rotting
24.46,1022.94,Rotting
24.66,1022.96,Rotting
24.67,1022.94,Rotting
24.81,1022.96,Rotting
24.8,1022.98,Rotting
24.81,1023,Rotting
24.74,1022.98,Rotting
24.69,1022.96,Rotting
24.79,1022.94,Rotting
24.57,1022.92,Rotting
24.63,1022.91,Rotting
24.78,1022.9,Rotting
25.01,1022.92,Rotting
24.69,1022.94,Rotting
24.69,1022.96,Rotting
24.69,1022.98,Rotting
24.29,1022.96,Rotting
24.45,1022.98,Rotting
24.26,1022.96,Rotting
24.32,1022.98,Rotting
24.43,1022.96,Rotting
24.16,1022.94,Rotting
24.28,1022.96,Rotting
24.09,1022.94,Rotting
24.04,1022.96,Rotting
24.24,1022.94,Rotting
24.38,1022.96,Rotting
24.48,1022.94,Rotting
24.6,1022.96,Rotting
24.48,1022.98,Rotting
24.57,1022.96,Rotting
24.64,1022.98,Rotting
24.6,1023,Rotting
24.6,1022.98,Rotting
24.75,1023,Rotting
24.74,1022.98,Rotting
24.8,1022.96,Rotting
24.81,1022.98,Rotting
24.67,1023,Rotting
24.71,1022.98,Rotting
24.69,1023,Rotting
24.82,1023.02,Rotting
25.07,1023.01,Rotting
25.07,1023,Rotting
25.07,1023.02,Rotting
24.96,1023.01,Rotting
25.01,1023,Rotting
25.14,1022.98,Rotting
25.26,1022.96,Rotting
24.93,1022.98,Rotting
24.96,1022.96,Rotting
24.86,1022.98,Rotting
25.13,1023,Rotting
25.1,1023.02,Rotting
25.17,1023.04,Rotting
25.1,1023.03,Rotting
25.18,1023.05,Rotting
25.05,1023.04,Rotting
25.15,1023.03,Rotting
25.04,1023.05,Rotting
24.98,1023.07,Rotting
25.04,1023.05,Rotting
25.05,1023.04,Rotting
25.14,1023.06,Rotting
25.16,1023.08,Rotting
25.02,1023.06,Rotting
25.28,1023.08,Rotting
25.38,1023.06,Rotting
25.2,1023.04,Rotting
25.2,1023.06,Rotting
25.21,1023.08,Rotting
25.16,1023.06,Rotting
25.15,1023.04,Rotting
25.22,1023.06,Rotting
25.02,1023.04,Rotting
25.05,1023.06,Rotting
24.78,1023.04,Rotting
24.81,1023.06,Rotting
24.83,1023.04,Rotting
24.88,1023.03,Rotting
24.73,1023.05,Rotting
25.06,1023.04,Rotting
25.19,1023.06,Rotting
25.05,1023.04,Rotting
24.98,1023.06,Rotting
24.98,1023.04,Rotting
24.81,1023.06,Rotting
24.82,1023.04,Rotting
24.55,1023.03,Rotting
24.62,1023.02,Rotting
24.7,1023.04,Rotting
24.86,1023.03,Rotting
25,1023.02,Rotting
24.8,1023.01,Rotting
24.86,1023,Rotting
25.02,1023.02,Rotting
24.87,1023.04,Rotting
24.87,1023.03,Rotting
24.98,1023.02,Rotting
25.06,1023.01,Rotting
24.97,1023,Rotting
24.92,1023.02,Rotting
24.89,1023.04,Rotting
24.66,1023.06,Rotting
24.77,1023.08,Rotting
24.93,1023.06,Rotting
24.63,1023.04,Rotting
24.76,1023.03,Rotting
24.81,1023.05,Rotting
24.68,1023.07,Rotting
24.79,1023.05,Rotting
24.74,1023.07,Rotting
24.67,1023.09,Rotting
24.66,1023.07,Rotting
24.72,1023.09,Rotting
24.58,1023.11,Rotting
24.68,1023.13,Rotting
24.73,1023.15,Rotting
24.78,1023.17,Rotting
24.76,1023.16,Rotting
24.58,1023.18,Rotting
24.69,1023.2,Rotting
24.77,1023.18,Rotting
24.96,1023.16,Rotting
25.31,1023.18,Rotting
25.27,1023.2,Rotting
25.21,1023.18,Rotting
25.11,1023.16,Rotting
24.92,1023.15,Rotting
24.8,1023.14,Rotting
24.6,1023.13,Rotting
24.59,1023.15,Rotting
24.41,1023.14,Rotting
24.51,1023.13,Rotting
24.52,1023.15,Rotting
24.52,1023.17,Rotting
24.3,1023.19,Rotting
24.67,1023.17,Rotting
24.59,1023.19,Rotting
24.37,1023.17,Rotting
24.26,1023.16,Rotting
24.54,1023.15,Rotting
24.43,1023.14,Rotting
24.39,1023.16,Rotting
24.45,1023.15,Rotting
24.35,1023.17,Rotting
24.27,1023.19,Rotting
24.4,1023.17,Rotting
24.43,1023.16,Rotting
24.43,1023.18,Rotting
24.29,1023.16,Rotting
24.19,1023.18,Rotting
24.22,1023.2,Rotting
24.23,1023.22,Rotting
24.16,1023.24,Rotting
24.19,1023.22,Rotting
24.17,1023.2,Rotting
24.11,1023.18,Rotting
24.11,1023.16,Rotting
24.01,1023.15,Rotting
23.95,1023.17,Rotting
24.23,1023.16,Rotting
24.27,1023.18,Rotting
24.09,1023.16,Rotting
24.13,1023.18,Rotting
24.01,1023.2,Rotting
23.97,1023.18,Rotting
23.91,1023.2,Rotting
23.93,1023.18,Rotting
23.96,1023.16,Rotting
23.98,1023.18,Rotting
24,1023.2,Rotting
24.06,1023.18,Rotting
23.92,1023.16,Rotting
23.97,1023.18,Rotting
24,1023.16,Rotting
24.06,1023.18,Rotting
23.94,1023.16,Rotting
23.86,1023.15,Rotting
23.85,1023.14,Rotting
23.87,1023.13,Rotting
23.93,1023.15,Rotting
23.86,1023.14,Rotting
23.75,1023.13,Rotting
23.97,1023.12,Rotting
23.92,1023.1,Rotting
23.96,1023.12,Rotting
24.1,1023.14,Rotting
23.95,1023.13,Rotting
24,1023.12,Rotting
23.97,1023.1,Rotting
23.91,1023.08,Rotting
23.97,1023.06,Rotting
23.97,1023.08,Rotting
23.99,1023.06,Rotting
23.94,1023.08,Rotting
23.78,1023.06,Rotting
23.96,1023.04,Rotting
24,1023.06,Rotting
24.02,1023.08,Rotting
23.92,1023.06,Rotting
23.72,1023.08,Rotting
23.82,1023.06,Rotting
23.71,1023.04,Rotting
23.72,1023.03,Rotting
23.72,1023.02,Rotting
23.69,1023.01,Rotting
23.74,1023.03,Rotting
23.7,1023.05,Rotting
23.77,1023.04,Rotting
23.76,1023.03,Rotting
23.81,1023.02,Rotting
23.84,1023.04,Rotting
23.74,1023.06,Rotting
23.77,1023.04,Rotting
23.84,1023.03,Rotting
23.94,1023.05,Rotting
23.92,1023.04,Rotting
23.82,1023.03,Rotting
23.75,1023.02,Rotting
23.68,1023.04,Rotting
23.73,1023.06,Rotting
24,1023.08,Rotting
23.83,1023.1,Rotting
23.85,1023.12,Rotting
24.03,1023.1,Rotting
23.77,1023.08,Rotting
23.65,1023.1,Rotting
23.94,1023.12,Rotting
23.93,1023.14,Rotting
24.01,1023.13,Rotting
24.1,1023.12,Rotting
24.21,1023.14,Rotting
24.24,1023.13,Rotting
24.29,1023.15,Rotting
24.21,1023.17,Rotting
24.22,1023.16,Rotting
24.18,1023.15,Rotting
24.11,1023.14,Rotting
24.1,1023.13,Rotting
23.95,1023.15,Rotting
24,1023.17,Rotting
23.92,1023.19,Rotting
23.93,1023.21,Rotting
24,1023.23,Rotting
24.05,1023.21,Rotting
24.14,1023.23,Rotting
24.14,1023.21,Rotting
23.93,1023.23,Rotting
23.86,1023.25,Rotting
24.14,1023.27,Rotting
24.27,1023.26,Rotting
24.02,1023.25,Rotting
24.06,1023.23,Rotting
24.09,1023.21,Rotting
24.14,1023.19,Rotting
24.16,1023.21,Rotting
24.11,1023.23,Rotting
23.93,1023.25,Rotting
23.84,1023.27,Rotting
23.81,1023.29,Rotting
23.87,1023.31,Rotting
24.1,1023.3,Rotting
24.31,1023.29,Rotting
24.45,1023.28,Rotting
24.38,1023.27,Rotting
24.58,1023.26,Rotting
25.06,1023.25,Rotting
24.9,1023.27,Rotting
24.38,1023.26,Rotting
24.57,1023.25,Rotting
24.66,1023.23,Rotting
24.74,1023.25,Rotting
24.71,1023.23,Rotting
24.72,1023.25,Rotting
24.65,1023.23,Rotting
24.75,1023.25,Rotting
24.75,1023.27,Rotting
24.75,1023.26,Rotting
24.77,1023.28,Rotting
24.69,1023.3,Rotting
24.88,1023.29,Rotting
24.93,1023.28,Rotting
24.91,1023.27,Rotting
24.89,1023.29,Rotting
24.97,1023.31,Rotting
24.97,1023.3,Rotting
24.95,1023.32,Rotting
24.7,1023.34,Rotting
24.81,1023.36,Rotting
24.93,1023.38,Rotting
24.98,1023.4,Rotting
24.85,1023.39,Rotting
24.89,1023.41,Rotting
24.8,1023.43,Rotting
24.77,1023.45,Rotting
25.01,1023.44,Rotting
25.47,1023.43,Rotting
25.63,1023.45,Rotting
25.47,1023.47,Rotting
25.76,1023.49,Rotting
25.51,1023.51,Rotting
25.35,1023.5,Rotting
25.36,1023.49,Rotting
25.15,1023.51,Rotting
25.03,1023.5,Rotting
25.08,1023.52,Rotting
25.01,1023.51,Rotting
24.99,1023.53,Rotting
24.92,1023.55,Rotting
24.93,1023.57,Rotting
24.99,1023.59,Rotting
24.99,1023.58,Rotting
25.33,1023.6,Rotting
25.35,1023.59,Rotting
25.5,1023.61,Rotting
25.46,1023.63,Rotting
25.4,1023.65,Rotting
25.35,1023.64,Rotting
25.33,1023.63,Rotting
25.3,1023.65,Rotting
25.32,1023.67,Rotting
25.26,1023.66,Rotting
25.14,1023.65,Rotting
25.11,1023.67,Rotting
25.59,1023.66,Rotting
26.02,1023.65,Rotting
26.13,1023.67,Rotting
26.18,1023.66,Rotting
26.19,1023.65,Rotting
26.19,1023.67,Rotting
26.2,1023.69,Rotting
26.19,1023.68,Rotting
26.21,1023.67,Rotting
26.25,1023.69,Rotting
26.28,1023.68,Rotting
26.29,1023.67,Rotting
26.29,1023.66,Rotting
26.31,1023.68,Rotting
26.24,1023.67,Rotting
26.25,1023.69,Rotting
26.26,1023.71,Rotting
26.27,1023.7,Rotting
26.26,1023.69,Rotting
26.2,1023.71,Rotting
26.17,1023.73,Rotting
26.16,1023.72,Rotting
26.16,1023.71,Rotting
26.18,1023.7,Rotting
26.2,1023.69,Rotting
26.18,1023.68,Rotting
26.17,1023.7,Rotting
26.16,1023.72,Rotting
26.12,1023.71,Rotting
26.18,1023.7,Rotting
26.14,1023.69,Rotting
26.17,1023.71,Rotting
26.13,1023.7,Rotting
26.09,1023.69,Rotting
26.1,1023.71,Rotting
26.06,1023.7,Rotting
26.01,1023.69,Rotting
26.08,1023.68,Rotting
26.15,1023.67,Rotting
26.17,1023.69,Rotting
26.18,1023.68,Rotting
26.12,1023.67,Rotting
26.12,1023.66,Rotting
26.11,1023.68,Rotting
26.1,1023.67,Rotting
26.16,1023.66,Rotting
26.07,1023.68,Rotting
26.03,1023.67,Rotting
26.06,1023.66,Rotting
26.14,1023.65,Rotting
26.1,1023.67,Rotting
26.06,1023.66,Rotting
26.06,1023.68,Rotting
26.03,1023.67,Rotting
26.04,1023.66,Rotting
26.14,1023.68,Rotting
26.21,1023.7,Rotting
26.2,1023.72,Rotting
26.27,1023.74,Rotting
26.23,1023.76,Rotting
26.16,1023.75,Rotting
26.19,1023.74,Rotting
26.17,1023.73,Rotting
26.18,1023.72,Rotting
26.15,1023.71,Rotting
26.2,1023.7,Rotting
26.21,1023.69,Rotting
26.2,1023.68,Rotting
26.27,1023.7,Rotting
26.29,1023.69,Rotting
26.26,1023.71,Rotting
26.25,1023.73,Rotting
26.28,1023.75,Rotting
26.25,1023.77,Rotting
26.28,1023.76,Rotting
26.23,1023.75,Rotting
26.2,1023.77,Rotting
26.2,1023.79,Rotting
26.25,1023.78,Rotting
26.28,1023.77,Rotting
26.29,1023.76,Rotting
26.25,1023.75,Rotting
26.3,1023.77,Rotting
26.28,1023.76,Rotting
26.27,1023.75,Rotting
26.3,1023.77,Rotting
26.27,1023.76,Rotting
26.24,1023.78,Rotting
26.27,1023.8,Rotting
26.24,1023.79,Rotting
26.23,1023.81,Rotting
26.24,1023.83,Rotting
26.24,1023.82,Rotting
26.26,1023.84,Rotting
26.26,1023.86,Rotting
26.18,1023.88,Rotting
26.2,1023.86,Rotting
26.09,1023.85,Rotting
26.11,1023.84,Rotting
26.2,1023.86,Rotting
26.23,1023.88,Rotting
26.12,1023.86,Rotting
26.07,1023.85,Rotting
26.17,1023.87,Rotting
26.2,1023.85,Rotting
26.24,1023.87,Rotting
26.25,1023.85,Rotting
26.25,1023.87,Rotting
26.26,1023.89,Rotting
26.2,1023.88,Rotting
26.26,1023.86,Rotting
26.28,1023.85,Rotting
26.31,1023.84,Rotting
26.23,1023.86,Rotting
26.23,1023.88,Rotting
26.28,1023.9,Rotting
26.26,1023.92,Rotting
26.27,1023.94,Rotting
26.22,1023.93,Rotting
26.21,1023.95,Rotting
26.25,1023.94,Rotting
26.29,1023.93,Rotting
26.27,1023.95,Rotting
26.28,1023.97,Rotting
26.29,1023.96,Rotting
26.28,1023.95,Rotting
26.32,1023.94,Rotting
26.33,1023.96,Rotting
26.34,1023.98,Rotting
26.35,1024,Rotting
26.37,1024.02,Rotting
26.38,1024.01,Rotting
26.37,1024,Rotting
26.38,1023.99,Rotting
26.39,1024.01,Rotting
26.4,1024.03,Rotting
26.41,1024.05,Rotting
26.41,1024.07,Rotting
26.42,1024.03,Rotting
26.42,1024.03,Rotting
26.43,1024.03,Rotting
26.42,1024.06,Rotting
26.42,1024.04,Rotting
26.44,1024.03,Rotting
26.36,1024.06,Rotting
26.26,1024.09,Rotting
26.12,1024.11,Rotting
26.06,1024.14,Rotting
26.12,1024.17,Rotting
26.12,1024.15,Rotting
26.04,1024.13,Rotting
26.07,1024.15,Rotting
26.03,1024.13,Rotting
26.02,1024.15,Rotting
26.02,1024.13,Rotting
25.96,1024.12,Rotting
25.96,1024.14,Rotting
25.95,1024.17,Rotting
25.93,1024.2,Rotting
25.91,1024.23,Rotting
25.9,1024.21,Rotting
25.81,1024.19,Rotting
25.85,1024.18,Rotting
25.85,1024.2,Rotting
25.8,1024.23,Rotting
25.82,1024.21,Rotting
25.79,1024.19,Rotting
25.76,1024.18,Rotting
25.74,1024.17,Rotting
25.74,1024.2,Rotting
25.78,1024.19,Rotting
25.79,1024.21,Rotting
25.82,1024.19,Rotting
25.84,1024.21,Rotting
25.88,1024.19,Rotting
25.89,1024.18,Rotting
25.93,1024.2,Rotting
25.96,1024.23,Rotting
26.01,1024.26,Rotting
26.05,1024.29,Rotting
26.11,1024.32,Rotting
26.18,1024.3,Rotting
26.19,1024.33,Rotting
26.19,1024.31,Rotting
26.16,1024.3,Rotting
26.15,1024.33,Rotting
26.16,1024.31,Rotting
26.15,1024.34,Rotting
26.18,1024.32,Rotting
26.24,1024.3,Rotting
26.25,1024.29,Rotting
26.2,1024.27,Rotting
26.18,1024.3,Rotting
26.22,1024.29,Rotting
26.19,1024.32,Rotting
26.15,1024.35,Rotting
26.23,1024.33,Rotting
26.23,1024.36,Rotting
26.22,1024.39,Rotting
26.24,1024.42,Rotting
26.29,1024.41,Rotting
26.29,1024.44,Rotting
26.27,1024.46,Rotting
26.24,1024.49,Rotting
26.24,1024.52,Rotting
26.3,1024.5,Rotting
26.35,1024.52,Rotting
26.32,1024.5,Rotting
26.38,1024.48,Rotting
26.42,1024.51,Rotting
26.46,1024.49,Rotting
26.49,1024.52,Rotting
26.52,1024.55,Rotting
26.61,1024.58,Rotting
26.59,1024.61,Rotting
26.59,1024.63,Rotting
26.56,1024.61,Rotting
26.58,1024.59,Rotting
26.59,1024.58,Rotting
26.55,1024.57,Rotting
26.65,1024.56,Rotting
26.6,1024.55,Rotting
26.56,1024.58,Rotting
26.59,1024.61,Rotting
26.59,1024.63,Rotting
26.59,1024.61,Rotting
26.53,1024.59,Rotting
26.58,1024.58,Rotting
26.52,1024.57,Rotting
26.55,1024.56,Rotting
26.62,1024.59,Rotting
26.63,1024.62,Rotting
26.66,1024.64,Rotting
26.64,1024.62,Rotting
26.64,1024.64,Rotting
26.66,1024.62,Rotting
26.67,1024.6,Rotting
26.65,1024.62,Rotting
26.64,1024.64,Rotting
26.67,1024.67,Rotting
26.67,1024.7,Rotting
26.62,1024.69,Rotting
26.62,1024.72,Rotting
26.66,1024.74,Rotting
26.64,1024.72,Rotting
26.68,1024.74,Rotting
26.67,1024.72,Rotting
26.65,1024.7,Rotting
26.66,1024.73,Rotting
26.67,1024.75,Rotting
26.71,1024.77,Rotting
26.72,1024.75,Rotting
26.7,1024.77,Rotting
26.72,1024.75,Rotting
26.71,1024.77,Rotting
26.76,1024.75,Rotting
26.82,1024.77,Rotting
26.8,1024.75,Rotting
26.83,1024.77,Rotting
26.79,1024.75,Rotting
26.8,1024.77,Rotting
26.82,1024.8,Rotting
26.83,1024.79,Rotting
26.79,1024.77,Rotting
26.85,1024.75,Rotting
26.87,1024.77,Rotting
26.86,1024.8,Rotting
26.88,1024.79,Rotting
26.92,1024.77,Rotting
26.9,1024.8,Rotting
26.91,1024.79,Rotting
26.92,1024.82,Rotting
26.86,1024.85,Rotting
26.86,1024.83,Rotting
26.94,1024.82,Rotting
26.87,1024.81,Rotting
26.89,1024.84,Rotting
26.94,1024.83,Rotting
26.9,1024.82,Rotting
26.89,1024.85,Rotting
26.93,1024.83,Rotting
26.91,1024.82,Rotting
26.88,1024.81,Rotting
26.93,1024.8,Rotting
26.96,1024.79,Rotting
26.97,1024.77,Rotting
26.94,1024.8,Rotting
26.94,1024.79,Rotting
26.92,1024.77,Rotting
26.97,1024.75,Rotting
26.95,1024.77,Rotting
26.91,1024.75,Rotting
26.96,1024.73,Rotting
26.96,1024.75,Rotting
26.96,1024.77,Rotting
27,1024.75,Rotting
27.01,1024.77,Rotting
27,1024.75,Rotting
26.99,1024.73,Rotting
27.04,1024.71,Rotting
27.01,1024.74,Rotting
27.04,1024.72,Rotting
27.06,1024.74,Rotting
27.08,1024.72,Rotting
27.04,1024.74,Rotting
27.07,1024.76,Rotting
27.03,1024.79,Rotting
27.05,1024.82,Rotting
27.04,1024.85,Rotting
27.05,1024.83,Rotting
27.01,1024.82,Rotting
27.03,1024.81,Rotting
27.06,1024.8,Rotting
27.09,1024.83,Rotting
27.04,1024.82,Rotting
27.06,1024.81,Rotting
27.07,1024.84,Rotting
27.06,1024.83,Rotting
27.06,1024.86,Rotting
27.04,1024.88,Rotting
27.04,1024.86,Rotting
27.04,1024.84,Rotting
27.04,1024.87,Rotting
27.05,1024.89,Rotting
27.07,1024.87,Rotting
27.06,1024.89,Rotting
27.02,1024.92,Rotting
27.02,1024.91,Rotting
27.03,1024.89,Rotting
27.02,1024.92,Rotting
26.99,1024.91,Rotting
27.03,1024.89,Rotting
27.01,1024.92,Rotting
27.03,1024.95,Rotting
27.07,1024.94,Rotting
26.99,1024.93,Rotting
27.07,1024.96,Rotting
27.13,1024.95,Rotting
27.17,1024.94,Rotting
27.24,1024.93,Rotting
27.24,1024.96,Rotting
27.19,1024.99,Rotting
27.24,1025.01,Rotting
27.28,1024.99,Rotting
27.04,1024.97,Rotting
27.11,1024.99,Rotting
27.04,1024.97,Rotting
27.03,1024.99,Rotting
26.93,1024.97,Rotting
27.02,1024.99,Rotting
27.14,1024.97,Rotting
27.21,1024.95,Rotting
27.17,1024.98,Rotting
27.01,1024.96,Rotting
26.98,1024.95,Rotting
27.12,1024.98,Rotting
27.08,1024.96,Rotting
27.07,1024.95,Rotting
27.06,1024.98,Rotting
27.04,1025,Rotting
27.06,1024.98,Rotting
27.09,1024.96,Rotting
27.13,1024.99,Rotting
27.13,1025.01,Rotting
27.16,1024.99,Rotting
27.19,1024.97,Rotting
27.03,1024.99,Rotting
26.96,1025.01,Rotting
26.84,1024.99,Rotting
26.69,1025.01,Rotting
26.67,1025.03,Rotting
26.63,1025.01,Rotting
26.63,1025.03,Rotting
26.65,1025.01,Rotting
26.63,1024.99,Rotting
26.69,1025.01,Rotting
26.73,1025.03,Rotting
26.71,1025.01,Rotting
26.68,1024.99,Rotting
26.64,1024.97,Rotting
26.58,1024.95,Rotting
26.61,1024.94,Rotting
26.55,1024.97,Rotting
26.56,1024.99,Rotting
26.51,1025.01,Rotting
26.51,1024.99,Rotting
26.48,1024.97,Rotting
26.46,1024.99,Rotting
26.48,1024.97,Rotting
26.39,1024.95,Rotting
26.38,1024.94,Rotting
26.42,1024.97,Rotting
26.4,1024.99,Rotting
26.36,1025.01,Rotting
26.41,1025.03,Rotting
26.35,1025.01,Rotting
26.29,1024.99,Rotting
26.16,1025.01,Rotting
26.1,1025.03,Rotting
26.04,1025.01,Rotting
25.94,1024.99,Rotting
25.97,1025.01,Rotting
25.9,1025.03,Rotting
25.91,1025.05,Rotting
25.86,1025.04,Rotting
25.86,1025.02,Rotting
25.89,1025,Rotting
25.86,1025.02,Rotting
25.84,1025,Rotting
25.89,1025.02,Rotting
25.94,1025.04,Rotting
26.07,1025.06,Rotting
26.05,1025.08,Rotting
26.07,1025.07,Rotting
26.11,1025.09,Rotting
25.97,1025.08,Rotting
25.93,1025.1,Rotting
26.02,1025.12,Rotting
26.12,1025.14,Rotting
26.13,1025.13,Rotting
26.18,1025.12,Rotting
26.24,1025.14,Rotting
26.12,1025.17,Rotting
26.13,1025.19,Rotting
26.13,1025.18,Rotting
26.22,1025.2,Rotting
26.16,1025.19,Rotting
26.2,1025.21,Rotting
26.21,1025.2,Rotting
26.13,1025.19,Rotting
26.1,1025.18,Rotting
26.07,1025.17,Rotting
26.08,1025.19,Rotting
26.15,1025.18,Rotting
26.14,1025.17,Rotting
26.16,1025.19,Rotting
26.17,1025.21,Rotting
26.18,1025.23,Rotting
26.18,1025.25,Rotting
26.17,1025.27,Rotting
26.15,1025.29,Rotting
26.21,1025.28,Rotting
26.2,1025.27,Rotting
26.2,1025.29,Rotting
26.25,1025.28,Rotting
26.33,1025.3,Rotting
26.29,1025.32,Rotting
26.23,1025.31,Rotting
25.96,1025.33,Rotting
25.82,1025.32,Rotting
26.01,1025.34,Rotting
26.08,1025.33,Rotting
25.94,1025.35,Rotting
25.59,1025.34,Rotting
25.68,1025.36,Rotting
25.82,1025.38,Rotting
25.6,1025.37,Rotting
25.62,1025.36,Rotting
25.8,1025.35,Rotting
26.03,1025.34,Rotting
25.91,1025.33,Rotting
25.49,1025.32,Rotting
25.85,1025.31,Rotting
26.04,1025.33,Rotting
26.09,1025.35,Rotting
26.12,1025.37,Rotting
26.14,1025.39,Rotting
26.19,1025.42,Rotting
26.2,1025.41,Rotting
26.12,1025.39,Rotting
26.05,1025.38,Rotting
26.11,1025.37,Rotting
26.17,1025.39,Rotting
26.2,1025.42,Rotting
26.24,1025.44,Rotting
26.24,1025.46,Rotting
26.18,1025.45,Rotting
26.2,1025.47,Rotting
26.23,1025.46,Rotting
26.23,1025.45,Rotting
26.2,1025.44,Rotting
26.24,1025.46,Rotting
26.24,1025.48,Rotting
26.09,1025.47,Rotting
25.88,1025.46,Rotting
25.93,1025.48,Rotting
26.04,1025.47,Rotting
26.11,1025.49,Rotting
26.11,1025.51,Rotting
26.16,1025.5,Rotting
26.19,1025.52,Rotting
26.2,1025.51,Rotting
26.17,1025.53,Rotting
26.11,1025.55,Rotting
26.06,1025.57,Rotting
25.95,1025.59,Rotting
25.8,1025.58,Rotting
25.78,1025.6,Rotting
25.83,1025.59,Rotting
25.79,1025.61,Rotting
25.94,1025.6,Rotting
26.05,1025.59,Rotting
26.1,1025.58,Rotting
26.11,1025.57,Rotting
26.02,1025.56,Rotting
26,1025.55,Rotting
25.95,1025.54,Rotting
25.96,1025.56,Rotting
25.91,1025.58,Rotting
25.87,1025.57,Rotting
25.91,1025.56,Rotting
25.82,1025.58,Rotting
25.91,1025.6,Rotting
25.83,1025.59,Rotting
25.83,1025.61,Rotting
25.82,1025.63,Rotting
25.91,1025.62,Rotting
25.88,1025.61,Rotting
25.97,1025.63,Rotting
25.92,1025.62,Rotting
26.01,1025.61,Rotting
26,1025.63,Rotting
25.98,1025.62,Rotting
25.99,1025.61,Rotting
25.96,1025.63,Rotting
25.78,1025.62,Rotting
25.89,1025.61,Rotting
25.94,1025.6,Rotting
25.91,1025.59,Rotting
25.87,1025.58,Rotting
25.94,1025.57,Rotting
26.01,1025.56,Rotting
26.05,1025.55,Rotting
26.07,1025.57,Rotting
26.06,1025.59,Rotting
26.07,1025.58,Rotting
26.08,1025.57,Rotting
26.04,1025.59,Rotting
26.06,1025.61,Rotting
26.08,1025.63,Rotting
26.08,1025.62,Rotting
25.94,1025.61,Rotting
25.75,1025.63,Rotting
25.61,1025.65,Rotting
25.55,1025.68,Rotting
25.59,1025.67,Rotting
25.74,1025.65,Rotting
25.86,1025.68,Rotting
25.93,1025.7,Rotting
25.94,1025.69,Rotting
25.86,1025.68,Rotting
25.87,1025.7,Rotting
25.7,1025.69,Rotting
25.7,1025.71,Rotting
25.67,1025.7,Rotting
25.65,1025.69,Rotting
25.66,1025.68,Rotting
25.72,1025.7,Rotting
25.74,1025.69,Rotting
25.82,1025.71,Rotting
25.81,1025.7,Rotting
25.8,1025.69,Rotting
25.84,1025.71,Rotting
25.74,1025.73,Rotting
25.56,1025.72,Rotting
25.61,1025.74,Rotting
25.61,1025.76,Rotting
25.64,1025.75,Rotting
25.77,1025.74,Rotting
25.84,1025.73,Rotting
25.89,1025.72,Rotting
25.78,1025.71,Rotting
25.7,1025.7,Rotting
25.8,1025.69,Rotting
25.84,1025.71,Rotting
25.61,1025.73,Rotting
25.62,1025.75,Rotting
25.52,1025.74,Rotting
25.52,1025.73,Rotting
25.65,1025.72,Rotting
25.64,1025.71,Rotting
25.59,1025.7,Rotting
25.61,1025.69,Rotting
25.69,1025.71,Rotting
25.73,1025.7,Rotting
25.7,1025.72,Rotting
25.67,1025.71,Rotting
25.68,1025.7,Rotting
25.61,1025.72,Rotting
25.59,1025.74,Rotting
25.59,1025.76,Rotting
25.5,1025.78,Rotting
25.52,1025.8,Rotting
25.63,1025.79,Rotting
25.65,1025.78,Rotting
25.7,1025.77,Rotting
25.7,1025.76,Rotting
25.7,1025.75,Rotting
25.73,1025.77,Rotting
25.82,1025.79,Rotting
25.89,1025.78,Rotting
25.96,1025.8,Rotting
26.02,1025.79,Rotting
26.04,1025.81,Rotting
25.92,1025.8,Rotting
25.77,1025.82,Rotting
25.72,1025.81,Rotting
25.71,1025.83,Rotting
25.68,1025.85,Rotting
25.72,1025.87,Rotting
25.67,1025.86,Rotting
25.69,1025.85,Rotting
25.69,1025.84,Rotting
25.69,1025.83,Rotting
25.7,1025.85,Rotting
25.71,1025.84,Rotting
25.71,1025.83,Rotting
25.7,1025.82,Rotting
25.7,1025.84,Rotting
25.67,1025.86,Rotting
25.67,1025.88,Rotting
25.65,1025.91,Rotting
25.61,1025.93,Rotting
25.63,1025.92,Rotting
25.61,1025.94,Rotting
25.62,1025.96,Rotting
25.64,1025.95,Rotting
25.66,1025.97,Rotting
25.62,1025.99,Rotting
25.61,1026.01,Rotting
25.6,1026,Rotting
25.59,1025.99,Rotting
25.58,1025.98,Rotting
25.59,1026,Rotting
25.58,1025.99,Rotting
25.56,1026.01,Rotting
25.6,1026.03,Rotting
25.61,1026.05,Rotting
25.67,1026.07,Rotting
