Temp,Chicken,Label
26.17,1031.32,Rotting
26.13,1031.31,Rotting
26.09,1031.3,Rotting
26.1,1031.32,Rotting
26.06,1031.34,Rotting
26.01,1031.33,Rotting
26.08,1031.32,Rotting
26.15,1031.31,Rotting
26.17,1031.33,Rotting
26.18,1031.32,Rotting
26.12,1031.31,Rotting
26.12,1031.33,Rotting
26.11,1031.32,Rotting
26.1,1031.31,Rotting
26.16,1031.33,Rotting
26.07,1031.32,Rotting
26.03,1031.31,Rotting
26.06,1031.3,Rotting
26.14,1031.29,Rotting
26.1,1031.28,Rotting
26.06,1031.27,Rotting
26.06,1031.29,Rotting
26.03,1031.31,Rotting
26.04,1031.33,Rotting
26.14,1031.32,Rotting
26.21,1031.31,Rotting
26.2,1031.3,Rotting
26.27,1031.32,Rotting
26.23,1031.34,Rotting
26.16,1031.36,Rotting
26.19,1031.35,Rotting
26.17,1031.34,Rotting
26.18,1031.36,Rotting
26.15,1031.38,Rotting
26.2,1031.37,Rotting
26.21,1031.39,Rotting
26.2,1031.38,Rotting
26.27,1031.4,Rotting
26.29,1031.42,Rotting
26.26,1031.41,Rotting
26.25,1031.43,Rotting
26.28,1031.42,Rotting
26.25,1031.44,Rotting
26.28,1031.43,Rotting
26.23,1031.45,Rotting
26.2,1031.44,Rotting
26.2,1031.46,Rotting
26.25,1031.48,Rotting
26.28,1031.5,Rotting
26.29,1031.52,Rotting
26.25,1031.51,Rotting
26.3,1031.5,Rotting
26.28,1031.49,Rotting
26.27,1031.48,Rotting
26.3,1031.5,Rotting
26.27,1031.52,Rotting
26.24,1031.51,Rotting
26.27,1031.5,Rotting
26.24,1031.49,Rotting
26.23,1031.48,Rotting
26.24,1031.5,Rotting
26.24,1031.49,Rotting
26.26,1031.48,Rotting
26.26,1031.47,Rotting
26.18,1031.46,Rotting
26.2,1031.48,Rotting
26.09,1031.47,Rotting
26.11,1031.46,Rotting
26.2,1031.48,Rotting
26.23,1031.47,Rotting
26.12,1031.46,Rotting
26.07,1031.45,Rotting
26.17,1031.44,Rotting
26.2,1031.46,Rotting
26.24,1031.45,Rotting
26.25,1031.44,Rotting
26.25,1031.43,Rotting
26.26,1031.42,Rotting
26.2,1031.41,Rotting
26.26,1031.4,Rotting
26.28,1031.39,Rotting
26.31,1031.41,Rotting
26.23,1031.4,Rotting
26.23,1031.39,Rotting
26.28,1031.41,Rotting
26.26,1031.4,Rotting
26.27,1031.42,Rotting
26.22,1031.44,Rotting
26.21,1031.46,Rotting
26.25,1031.45,Rotting
26.29,1031.47,Rotting
26.27,1031.49,Rotting
26.28,1031.51,Rotting
26.29,1031.5,Rotting
26.28,1031.49,Rotting
26.32,1031.51,Rotting
26.33,1031.53,Rotting
26.34,1031.55,Rotting
26.35,1031.57,Rotting
26.37,1031.59,Rotting
26.38,1031.61,Rotting
26.37,1031.63,Rotting
26.38,1031.65,Rotting
26.39,1031.67,Rotting
26.4,1031.66,Rotting
26.41,1031.68,Rotting
26.41,1031.67,Rotting
26.42,1031.66,Rotting
26.42,1031.65,Rotting
26.43,1031.65,Rotting
26.42,1031.67,Rotting
26.42,1031.66,Rotting
26.44,1031.65,Rotting
26.36,1031.67,Rotting
26.26,1031.69,Rotting
26.12,1031.68,Rotting
26.06,1031.66,Rotting
26.12,1031.65,Rotting
26.12,1031.67,Rotting
26.04,1031.69,Rotting
26.07,1031.68,Rotting
26.03,1031.66,Rotting
26.02,1031.68,Rotting
26.02,1031.66,Rotting
25.96,1031.65,Rotting
25.96,1031.65,Rotting
25.95,1031.67,Rotting
25.93,1031.69,Rotting
25.91,1031.68,Rotting
25.9,1031.7,Rotting
25.81,1031.72,Rotting
25.85,1031.74,Rotting
25.85,1031.72,Rotting
25.8,1031.74,Rotting
25.82,1031.72,Rotting
25.79,1031.71,Rotting
25.76,1031.73,Rotting
25.74,1031.75,Rotting
25.74,1031.77,Rotting
25.78,1031.75,Rotting
25.79,1031.77,Rotting
25.82,1031.75,Rotting
25.84,1031.74,Rotting
25.88,1031.76,Rotting
25.89,1031.75,Rotting
25.93,1031.74,Rotting
25.96,1031.76,Rotting
26.01,1031.78,Rotting
26.05,1031.77,Rotting
26.11,1031.79,Rotting
26.18,1031.81,Rotting
26.19,1031.8,Rotting
26.19,1031.82,Rotting
26.16,1031.81,Rotting
26.15,1031.8,Rotting
26.16,1031.82,Rotting
26.15,1031.84,Rotting
26.18,1031.86,Rotting
26.24,1031.85,Rotting
26.25,1031.87,Rotting
26.2,1031.89,Rotting
26.18,1031.91,Rotting
26.22,1031.89,Rotting
26.19,1031.87,Rotting
26.15,1031.86,Rotting
26.23,1031.85,Rotting
26.23,1031.87,Rotting
26.22,1031.89,Rotting
26.24,1031.87,Rotting
26.29,1031.89,Rotting
26.29,1031.87,Rotting
26.27,1031.86,Rotting
26.24,1031.85,Rotting
26.24,1031.87,Rotting
26.3,1031.86,Rotting
26.35,1031.85,Rotting
26.32,1031.87,Rotting
26.38,1031.86,Rotting
26.42,1031.85,Rotting
26.46,1031.83,Rotting
26.49,1031.81,Rotting
26.52,1031.83,Rotting
26.61,1031.81,Rotting
26.59,1031.8,Rotting
26.59,1031.82,Rotting
26.56,1031.81,Rotting
26.58,1031.8,Rotting
26.59,1031.82,Rotting
26.55,1031.84,Rotting
26.65,1031.82,Rotting
26.6,1031.84,Rotting
26.56,1031.86,Rotting
26.59,1031.88,Rotting
26.59,1031.9,Rotting
26.59,1031.92,Rotting
26.53,1031.94,Rotting
26.58,1031.96,Rotting
26.52,1031.98,Rotting
26.55,1032,Rotting
26.62,1031.98,Rotting
26.63,1032,Rotting
26.66,1031.98,Rotting
26.64,1031.97,Rotting
26.64,1031.99,Rotting
26.66,1032.01,Rotting
26.67,1032.03,Rotting
26.65,1032.05,Rotting
26.64,1032.04,Rotting
26.67,1032.03,Rotting
26.67,1032.01,Rotting
26.62,1031.99,Rotting
26.62,1032.01,Rotting
26.66,1031.99,Rotting
26.64,1031.98,Rotting
26.68,1031.97,Rotting
26.67,1031.95,Rotting
26.65,1031.97,Rotting
26.66,1031.95,Rotting
26.67,1031.93,Rotting
26.71,1031.92,Rotting
26.72,1031.91,Rotting
26.7,1031.93,Rotting
26.72,1031.92,Rotting
26.71,1031.94,Rotting
26.76,1031.96,Rotting
26.82,1031.98,Rotting
26.8,1031.97,Rotting
26.83,1031.99,Rotting
26.79,1031.98,Rotting
26.8,1031.97,Rotting
26.82,1031.95,Rotting
26.83,1031.93,Rotting
26.79,1031.92,Rotting
26.85,1031.94,Rotting
26.87,1031.92,Rotting
26.86,1031.94,Rotting
26.88,1031.92,Rotting
26.92,1031.94,Rotting
26.9,1031.96,Rotting
26.91,1031.94,Rotting
26.92,1031.92,Rotting
26.86,1031.94,Rotting
26.86,1031.96,Rotting
26.94,1031.94,Rotting
26.87,1031.96,Rotting
26.89,1031.98,Rotting
26.94,1032,Rotting
26.9,1031.98,Rotting
26.89,1032,Rotting
26.93,1031.98,Rotting
26.91,1031.97,Rotting
26.88,1031.95,Rotting
26.93,1031.97,Rotting
26.96,1031.95,Rotting
26.97,1031.97,Rotting
26.94,1031.99,Rotting
26.94,1032.01,Rotting
26.92,1032.03,Rotting
26.97,1032.01,Rotting
26.95,1031.99,Rotting
26.91,1032.01,Rotting
26.96,1031.99,Rotting
26.96,1032.01,Rotting
26.96,1032.03,Rotting
27,1032.05,Rotting
27.01,1032.07,Rotting
27,1032.09,Rotting
26.99,1032.07,Rotting
27.04,1032.05,Rotting
27.01,1032.04,Rotting
27.04,1032.03,Rotting
27.06,1032.05,Rotting
27.08,1032.04,Rotting
27.04,1032.03,Rotting
27.07,1032.05,Rotting
27.03,1032.07,Rotting
27.05,1032.05,Rotting
27.04,1032.04,Rotting
27.05,1032.06,Rotting
27.01,1032.04,Rotting
27.03,1032.06,Rotting
27.06,1032.08,Rotting
27.09,1032.06,Rotting
27.04,1032.04,Rotting
27.06,1032.06,Rotting
27.07,1032.08,Rotting
27.06,1032.1,Rotting
27.06,1032.12,Rotting
27.04,1032.14,Rotting
27.04,1032.16,Rotting
27.04,1032.18,Rotting
27.04,1032.17,Rotting
27.05,1032.16,Rotting
27.07,1032.18,Rotting
27.06,1032.17,Rotting
27.02,1032.19,Rotting
27.02,1032.21,Rotting
27.03,1032.23,Rotting
27.02,1032.21,Rotting
26.99,1032.23,Rotting
27.03,1032.25,Rotting
27.01,1032.27,Rotting
27.03,1032.25,Rotting
27.07,1032.23,Rotting
26.99,1032.21,Rotting
27.07,1032.23,Rotting
27.13,1032.21,Rotting
27.17,1032.2,Rotting
27.24,1032.22,Rotting
27.24,1032.24,Rotting
27.19,1032.22,Rotting
27.24,1032.24,Rotting
27.28,1032.26,Rotting
27.04,1032.28,Rotting
27.11,1032.3,Rotting
27.04,1032.32,Rotting
27.03,1032.31,Rotting
26.93,1032.33,Rotting
27.02,1032.35,Rotting
27.14,1032.33,Rotting
27.21,1032.32,Rotting
27.17,1032.31,Rotting
27.01,1032.33,Rotting
26.98,1032.32,Rotting
27.12,1032.34,Rotting
27.08,1032.36,Rotting
27.07,1032.34,Rotting
27.06,1032.32,Rotting
27.04,1032.31,Rotting
27.06,1032.33,Rotting
27.09,1032.32,Rotting
27.13,1032.34,Rotting
27.13,1032.32,Rotting
27.16,1032.31,Rotting
27.19,1032.3,Rotting
27.03,1032.29,Rotting
26.96,1032.27,Rotting
26.84,1032.25,Rotting
26.69,1032.23,Rotting
26.67,1032.25,Rotting
26.63,1032.27,Rotting
26.63,1032.25,Rotting
26.65,1032.23,Rotting
26.63,1032.21,Rotting
26.69,1032.23,Rotting
26.73,1032.25,Rotting
26.71,1032.27,Rotting
26.68,1032.25,Rotting
26.64,1032.27,Rotting
26.58,1032.25,Rotting
26.61,1032.23,Rotting
26.55,1032.25,Rotting
26.56,1032.23,Rotting
26.51,1032.25,Rotting
26.51,1032.27,Rotting
26.48,1032.25,Rotting
26.46,1032.23,Rotting
26.48,1032.21,Rotting
26.39,1032.2,Rotting
26.38,1032.22,Rotting
26.42,1032.2,Rotting
26.4,1032.19,Rotting
26.36,1032.18,Rotting
26.41,1032.2,Rotting
26.35,1032.19,Rotting
26.29,1032.18,Rotting
26.16,1032.2,Rotting
26.1,1032.19,Rotting
26.04,1032.21,Rotting
25.94,1032.2,Rotting
25.97,1032.19,Rotting
25.9,1032.21,Rotting
25.91,1032.23,Rotting
25.86,1032.25,Rotting
25.86,1032.27,Rotting
25.89,1032.29,Rotting
25.86,1032.31,Rotting
25.84,1032.33,Rotting
25.89,1032.35,Rotting
25.94,1032.33,Rotting
26.07,1032.32,Rotting
26.05,1032.34,Rotting
26.07,1032.36,Rotting
26.11,1032.38,Rotting
25.97,1032.36,Rotting
25.93,1032.38,Rotting
26.02,1032.4,Rotting
26.12,1032.38,Rotting
26.13,1032.4,Rotting
26.18,1032.38,Rotting
26.24,1032.36,Rotting
26.12,1032.38,Rotting
26.13,1032.4,Rotting
26.13,1032.38,Rotting
26.22,1032.4,Rotting
26.16,1032.42,Rotting
26.2,1032.44,Rotting
26.21,1032.46,Rotting
26.13,1032.48,Rotting
26.1,1032.5,Rotting
26.07,1032.52,Rotting
26.08,1032.54,Rotting
26.15,1032.53,Rotting
26.14,1032.51,Rotting
26.16,1032.53,Rotting
26.17,1032.55,Rotting
26.18,1032.57,Rotting
26.18,1032.59,Rotting
26.17,1032.57,Rotting
26.15,1032.59,Rotting
26.21,1032.57,Rotting
26.2,1032.59,Rotting
26.2,1032.61,Rotting
26.25,1032.59,Rotting
26.33,1032.57,Rotting
26.29,1032.59,Rotting
26.23,1032.57,Rotting
25.96,1032.56,Rotting
25.82,1032.58,Rotting
26.01,1032.57,Rotting
26.08,1032.56,Rotting
25.94,1032.58,Rotting
25.59,1032.6,Rotting
25.68,1032.58,Rotting
25.82,1032.6,Rotting
25.6,1032.62,Rotting
25.62,1032.64,Rotting
25.8,1032.66,Rotting
26.03,1032.68,Rotting
25.91,1032.67,Rotting
25.49,1032.66,Rotting
25.85,1032.64,Rotting
26.04,1032.66,Rotting
26.09,1032.68,Rotting
26.12,1032.67,Rotting
26.14,1032.69,Rotting
26.19,1032.71,Rotting
26.2,1032.7,Rotting
26.12,1032.72,Rotting
26.05,1032.74,Rotting
26.11,1032.76,Rotting
26.17,1032.78,Rotting
26.2,1032.76,Rotting
26.24,1032.75,Rotting
26.24,1032.74,Rotting
26.18,1032.76,Rotting
26.2,1032.75,Rotting
26.23,1032.74,Rotting
26.23,1032.76,Rotting
26.2,1032.75,Rotting
26.24,1032.77,Rotting
26.24,1032.79,Rotting
26.09,1032.77,Rotting
25.88,1032.79,Rotting
25.93,1032.81,Rotting
26.04,1032.83,Rotting
26.11,1032.85,Rotting
26.11,1032.84,Rotting
26.16,1032.83,Rotting
26.19,1032.85,Rotting
26.2,1032.87,Rotting
26.17,1032.86,Rotting
26.11,1032.88,Rotting
26.06,1032.9,Rotting
25.95,1032.92,Rotting
25.8,1032.91,Rotting
25.78,1032.9,Rotting
25.83,1032.92,Rotting
25.79,1032.94,Rotting
25.94,1032.96,Rotting
26.05,1032.95,Rotting
26.1,1032.94,Rotting
26.11,1032.93,Rotting
26.02,1032.95,Rotting
26,1032.94,Rotting
25.95,1032.96,Rotting
25.96,1032.98,Rotting
25.91,1033,Rotting
25.87,1033.02,Rotting
25.91,1033.01,Rotting
25.82,1033.03,Rotting
25.91,1033.05,Rotting
25.83,1033.04,Rotting
25.83,1033.06,Rotting
25.82,1033.05,Rotting
25.91,1033.07,Rotting
25.88,1033.09,Rotting
25.97,1033.11,Rotting
25.92,1033.13,Rotting
26.01,1033.15,Rotting
26,1033.17,Rotting
25.98,1033.19,Rotting
25.99,1033.21,Rotting
25.96,1033.2,Rotting
25.78,1033.22,Rotting
25.89,1033.21,Rotting
25.94,1033.2,Rotting
25.91,1033.19,Rotting
25.87,1033.18,Rotting
25.94,1033.17,Rotting
26.01,1033.16,Rotting
26.05,1033.18,Rotting
26.07,1033.17,Rotting
26.06,1033.19,Rotting
26.07,1033.21,Rotting
26.08,1033.2,Rotting
26.04,1033.22,Rotting
26.06,1033.24,Rotting
26.08,1033.23,Rotting
26.08,1033.25,Rotting
25.94,1033.24,Rotting
25.75,1033.26,Rotting
25.61,1033.28,Rotting
25.55,1033.26,Rotting
25.59,1033.28,Rotting
25.74,1033.3,Rotting
25.86,1033.29,Rotting
25.93,1033.31,Rotting
25.94,1033.33,Rotting
25.86,1033.35,Rotting
25.87,1033.34,Rotting
25.7,1033.33,Rotting
25.7,1033.32,Rotting
25.67,1033.31,Rotting
25.65,1033.33,Rotting
25.66,1033.32,Rotting
25.72,1033.34,Rotting
25.74,1033.33,Rotting
25.82,1033.35,Rotting
25.81,1033.37,Rotting
25.8,1033.39,Rotting
25.84,1033.41,Rotting
25.74,1033.4,Rotting
25.56,1033.39,Rotting
25.61,1033.38,Rotting
25.61,1033.37,Rotting
25.64,1033.39,Rotting
25.77,1033.38,Rotting
25.84,1033.37,Rotting
25.89,1033.39,Rotting
25.78,1033.38,Rotting
25.7,1033.37,Rotting
25.8,1033.39,Rotting
25.84,1033.38,Rotting
25.61,1033.37,Rotting
25.62,1033.36,Rotting
25.52,1033.38,Rotting
25.52,1033.37,Rotting
25.65,1033.39,Rotting
25.64,1033.41,Rotting
25.59,1033.4,Rotting
25.61,1033.42,Rotting
25.69,1033.44,Rotting
25.73,1033.46,Rotting
25.7,1033.45,Rotting
25.67,1033.47,Rotting
25.68,1033.49,Rotting
25.61,1033.51,Rotting
25.59,1033.53,Rotting
25.59,1033.51,Rotting
25.5,1033.5,Rotting
25.52,1033.52,Rotting
25.63,1033.51,Rotting
25.65,1033.5,Rotting
25.7,1033.49,Rotting
25.7,1033.48,Rotting
25.7,1033.47,Rotting
25.73,1033.46,Rotting
25.82,1033.45,Rotting
25.89,1033.47,Rotting
25.96,1033.46,Rotting
26.02,1033.48,Rotting
26.04,1033.5,Rotting
25.92,1033.52,Rotting
25.77,1033.54,Rotting
25.72,1033.56,Rotting
25.71,1033.55,Rotting
25.68,1033.54,Rotting
25.72,1033.56,Rotting
25.67,1033.58,Rotting
25.69,1033.6,Rotting
25.69,1033.62,Rotting
25.69,1033.64,Rotting
25.7,1033.63,Rotting
25.71,1033.62,Rotting
25.71,1033.64,Rotting
25.7,1033.66,Rotting
25.7,1033.68,Rotting
25.67,1033.7,Rotting
25.67,1033.72,Rotting
25.65,1033.7,Rotting
25.61,1033.72,Rotting
25.63,1033.7,Rotting
25.61,1033.72,Rotting
25.62,1033.74,Rotting
25.64,1033.76,Rotting
25.66,1033.74,Rotting
25.62,1033.72,Rotting
25.61,1033.7,Rotting
25.6,1033.68,Rotting
25.59,1033.7,Rotting
25.58,1033.68,Rotting
25.59,1033.7,Rotting
25.58,1033.72,Rotting
25.56,1033.74,Rotting
25.6,1033.76,Rotting
25.61,1033.78,Rotting
25.67,1033.8,Rotting
25.7,1033.78,Rotting
25.74,1033.76,Rotting
25.76,1033.78,Rotting
25.81,1033.8,Rotting
25.8,1033.78,Rotting
25.81,1033.8,Rotting
25.74,1033.78,Rotting
25.72,1033.76,Rotting
25.74,1033.74,Rotting
25.71,1033.72,Rotting
25.72,1033.74,Rotting
25.71,1033.72,Rotting
25.73,1033.7,Rotting
25.7,1033.72,Rotting
25.68,1033.74,Rotting
25.69,1033.76,Rotting
25.7,1033.78,Rotting
25.72,1033.8,Rotting
25.72,1033.78,Rotting
25.72,1033.8,Rotting
25.69,1033.82,Rotting
25.69,1033.84,Rotting
25.68,1033.82,Rotting
25.73,1033.84,Rotting
25.76,1033.86,Rotting
25.79,1033.88,Rotting
25.77,1033.86,Rotting
25.78,1033.88,Rotting
25.78,1033.86,Rotting
25.81,1033.84,Rotting
25.85,1033.82,Rotting
25.84,1033.8,Rotting
25.89,1033.82,Rotting
25.88,1033.84,Rotting
25.88,1033.82,Rotting
25.93,1033.8,Rotting
25.92,1033.78,Rotting
25.95,1033.8,Rotting
25.94,1033.78,Rotting
25.96,1033.8,Rotting
25.96,1033.82,Rotting
25.99,1033.8,Rotting
26.08,1033.82,Rotting
26.12,1033.8,Rotting
26.16,1033.78,Rotting
26.19,1033.8,Rotting
26.19,1033.82,Rotting
26.18,1033.84,Rotting
26.17,1033.86,Rotting
26.16,1033.84,Rotting
26.24,1033.82,Rotting
26.25,1033.8,Rotting
26.21,1033.82,Rotting
26.23,1033.84,Rotting
26.23,1033.86,Rotting
26.35,1033.84,Rotting
26.43,1033.86,Rotting
26.53,1033.84,Rotting
26.58,1033.82,Rotting
26.65,1033.8,Rotting
26.73,1033.82,Rotting
26.76,1033.84,Rotting
26.78,1033.82,Rotting
26.86,1033.84,Rotting
26.84,1033.86,Rotting
26.86,1033.88,Rotting
26.9,1033.9,Rotting
26.92,1033.92,Rotting
26.93,1033.94,Rotting
26.93,1033.92,Rotting
26.96,1033.94,Rotting
26.9,1033.96,Rotting
26.92,1033.94,Rotting
26.95,1033.96,Rotting
26.98,1033.98,Rotting
27.01,1034,Rotting
27,1034.02,Rotting
27.03,1034.04,Rotting
27.06,1034.03,Rotting
27.06,1034.01,Rotting
27.04,1034.03,Rotting
27.08,1034.05,Rotting
27.09,1034.07,Rotting
27.06,1034.05,Rotting
27.04,1034.07,Rotting
27.07,1034.09,Rotting
27.07,1034.11,Rotting
27.08,1034.13,Rotting
27.13,1034.11,Rotting
27.16,1034.09,Rotting
27.22,1034.07,Rotting
27.23,1034.09,Rotting
27.27,1034.11,Rotting
27.3,1034.13,Rotting
27.34,1034.15,Rotting
27.37,1034.17,Rotting
27.39,1034.19,Rotting
27.41,1034.21,Rotting
27.38,1034.19,Rotting
27.36,1034.17,Rotting
27.36,1034.15,Rotting
27.37,1034.17,Rotting
27.38,1034.19,Rotting
27.32,1034.21,Rotting
27.27,1034.23,Rotting
27.25,1034.21,Rotting
27.25,1034.23,Rotting
27.19,1034.21,Rotting
27.23,1034.19,Rotting
27.26,1034.17,Rotting
27.28,1034.19,Rotting
27.3,1034.21,Rotting
27.24,1034.19,Rotting
27.27,1034.21,Rotting
27.24,1034.23,Rotting
27.25,1034.21,Rotting
27.23,1034.23,Rotting
27.25,1034.25,Rotting
27.25,1034.23,Rotting
27.23,1034.21,Rotting
27.25,1034.19,Rotting
27.25,1034.21,Rotting
27.24,1034.23,Rotting
27.26,1034.25,Rotting
27.25,1034.27,Rotting
27.25,1034.29,Rotting
27.27,1034.31,Rotting
27.32,1034.3,Rotting
27.28,1034.28,Rotting
27.25,1034.3,Rotting
27.27,1034.32,Rotting
27.3,1034.34,Rotting
27.33,1034.32,Rotting
27.33,1034.3,Rotting
27.36,1034.32,Rotting
27.37,1034.3,Rotting
27.38,1034.28,Rotting
27.4,1034.26,Rotting
27.4,1034.24,Rotting
27.38,1034.22,Rotting
27.41,1034.2,Rotting
27.38,1034.22,Rotting
27.4,1034.2,Rotting
27.38,1034.18,Rotting
27.32,1034.16,Rotting
27.22,1034.14,Rotting
27.21,1034.13,Rotting
27.24,1034.15,Rotting
27.24,1034.17,Rotting
27.23,1034.19,Rotting
27.25,1034.21,Rotting
27.29,1034.19,Rotting
27.22,1034.21,Rotting
27.21,1034.19,Rotting
27.2,1034.17,Rotting
27.1,1034.15,Rotting
27.07,1034.17,Rotting
27.19,1034.19,Rotting
27.28,1034.21,Rotting
27.28,1034.19,Rotting
27.3,1034.21,Rotting
27.37,1034.19,Rotting
27.27,1034.21,Rotting
27.23,1034.19,Rotting
27.21,1034.17,Rotting
27.32,1034.19,Rotting
27.36,1034.21,Rotting
27.37,1034.23,Rotting
27.39,1034.25,Rotting
27.25,1034.27,Rotting
27,1034.29,Rotting
26.78,1034.27,Rotting
26.78,1034.29,Rotting
26.95,1034.31,Rotting
27.02,1034.33,Rotting
27.08,1034.35,Rotting
26.94,1034.34,Rotting
27.04,1034.36,Rotting
27.04,1034.38,Rotting
26.9,1034.36,Rotting
26.89,1034.38,Rotting
27,1034.36,Rotting
26.96,1034.38,Rotting
26.9,1034.4,Rotting
26.92,1034.38,Rotting
27.04,1034.36,Rotting
27.01,1034.34,Rotting
27.04,1034.32,Rotting
26.96,1034.3,Rotting
26.94,1034.32,Rotting
26.96,1034.3,Rotting
27.01,1034.28,Rotting
26.97,1034.26,Rotting
27.05,1034.28,Rotting
26.95,1034.3,Rotting
26.83,1034.28,Rotting
26.86,1034.26,Rotting
26.94,1034.24,Rotting
27.06,1034.22,Rotting
27.02,1034.24,Rotting
27.01,1034.26,Rotting
26.89,1034.28,Rotting
26.89,1034.3,Rotting
26.78,1034.32,Rotting
26.71,1034.34,Rotting
26.78,1034.32,Rotting
26.87,1034.34,Rotting
26.81,1034.36,Rotting
26.84,1034.38,Rotting
26.95,1034.4,Rotting
26.96,1034.38,Rotting
27,1034.36,Rotting
27.02,1034.34,Rotting
26.98,1034.32,Rotting
26.85,1034.34,Rotting
26.75,1034.32,Rotting
26.76,1034.34,Rotting
26.84,1034.32,Rotting
26.77,1034.34,Rotting
26.87,1034.36,Rotting
26.74,1034.38,Rotting
26.85,1034.36,Rotting
26.83,1034.34,Rotting
26.86,1034.36,Rotting
26.7,1034.34,Rotting
26.51,1034.36,Rotting
26.62,1034.38,Rotting
26.48,1034.4,Rotting
26.6,1034.38,Rotting
26.49,1034.36,Rotting
26.41,1034.34,Rotting
26.66,1034.32,Rotting
26.46,1034.34,Rotting
26.46,1034.32,Rotting
26.77,1034.3,Rotting
26.94,1034.28,Rotting
27.01,1034.26,Rotting
26.84,1034.28,Rotting
26.8,1034.26,Rotting
26.73,1034.28,Rotting
26.67,1034.3,Rotting
26.74,1034.32,Rotting
26.67,1034.34,Rotting
26.82,1034.36,Rotting
26.91,1034.34,Rotting
26.98,1034.36,Rotting
27.03,1034.38,Rotting
26.96,1034.4,Rotting
27.06,1034.38,Rotting
27.1,1034.36,Rotting
27.1,1034.38,Rotting
27.01,1034.36,Rotting
27.01,1034.34,Rotting
26.95,1034.36,Rotting
27.08,1034.34,Rotting
27.09,1034.32,Rotting
27.11,1034.3,Rotting
26.94,1034.28,Rotting
26.89,1034.3,Rotting
26.87,1034.28,Rotting
26.94,1034.3,Rotting
26.91,1034.32,Rotting
27.05,1034.34,Rotting
27.06,1034.32,Rotting
27.1,1034.3,Rotting
27.07,1034.32,Rotting
26.87,1034.3,Rotting
26.73,1034.28,Rotting
26.55,1034.3,Rotting
26.73,1034.32,Rotting
26.87,1034.3,Rotting
26.87,1034.32,Rotting
26.93,1034.3,Rotting
26.96,1034.32,Rotting
26.81,1034.3,Rotting
26.92,1034.28,Rotting
26.78,1034.26,Rotting
26.84,1034.24,Rotting
26.69,1034.22,Rotting
26.89,1034.2,Rotting
27.02,1034.18,Rotting
26.82,1034.2,Rotting
26.5,1034.22,Rotting
26.43,1034.2,Rotting
26.44,1034.22,Rotting
26.35,1034.24,Rotting
26.43,1034.26,Rotting
26.62,1034.24,Rotting
26.71,1034.22,Rotting
26.82,1034.24,Rotting
26.58,1034.26,Rotting
26.48,1034.28,Rotting
26.5,1034.26,Rotting
26.44,1034.28,Rotting
26.53,1034.26,Rotting
26.66,1034.28,Rotting
26.78,1034.26,Rotting
26.86,1034.28,Rotting
26.89,1034.26,Rotting
26.9,1034.28,Rotting
26.89,1034.3,Rotting
26.82,1034.28,Rotting
26.77,1034.26,Rotting
26.82,1034.24,Rotting
26.78,1034.22,Rotting
26.74,1034.24,Rotting
26.58,1034.22,Rotting
26.5,1034.2,Rotting
26.64,1034.22,Rotting
26.69,1034.24,Rotting
26.74,1034.22,Rotting
26.81,1034.2,Rotting
26.7,1034.22,Rotting
26.8,1034.2,Rotting
26.85,1034.22,Rotting
26.88,1034.2,Rotting
26.9,1034.18,Rotting
26.89,1034.2,Rotting
26.9,1034.22,Rotting
26.83,1034.2,Rotting
26.81,1034.18,Rotting
26.76,1034.2,Rotting
26.56,1034.22,Rotting
26.64,1034.24,Rotting
26.6,1034.26,Rotting
26.51,1034.24,Rotting
26.65,1034.22,Rotting
26.57,1034.24,Rotting
26.69,1034.22,Rotting
26.77,1034.2,Rotting
26.8,1034.18,Rotting
26.79,1034.2,Rotting
26.76,1034.22,Rotting
26.78,1034.24,Rotting
26.79,1034.22,Rotting
26.81,1034.2,Rotting
26.81,1034.18,Rotting
26.81,1034.16,Rotting
26.81,1034.14,Rotting
26.82,1034.16,Rotting
26.8,1034.18,Rotting
26.79,1034.2,Rotting
26.75,1034.18,Rotting
26.78,1034.2,Rotting
26.79,1034.22,Rotting
26.79,1034.24,Rotting
26.8,1034.22,Rotting
26.78,1034.2,Rotting
26.77,1034.18,Rotting
26.76,1034.2,Rotting
26.74,1034.18,Rotting
26.74,1034.16,Rotting
26.74,1034.14,Rotting
26.73,1034.13,Rotting
26.71,1034.15,Rotting
26.73,1034.17,Rotting
26.69,1034.15,Rotting
26.68,1034.13,Rotting
26.69,1034.11,Rotting
26.69,1034.09,Rotting
26.67,1034.11,Rotting
26.68,1034.13,Rotting
26.67,1034.11,Rotting
26.66,1034.13,Rotting
26.63,1034.11,Rotting
26.62,1034.13,Rotting
26.62,1034.15,Rotting
26.65,1034.17,Rotting
26.66,1034.19,Rotting
26.66,1034.17,Rotting
26.67,1034.19,Rotting
26.67,1034.21,Rotting
26.67,1034.23,Rotting
26.66,1034.21,Rotting
26.65,1034.19,Rotting
26.66,1034.17,Rotting
26.66,1034.15,Rotting
26.66,1034.17,Rotting
26.66,1034.19,Rotting
26.67,1034.21,Rotting
26.65,1034.23,Rotting
26.66,1034.25,Rotting
26.66,1034.23,Rotting
26.67,1034.25,Rotting
26.65,1034.27,Rotting
26.65,1034.29,Rotting
26.66,1034.31,Rotting
26.65,1034.33,Rotting
26.67,1034.32,Rotting
26.67,1034.34,Rotting
26.66,1034.36,Rotting
26.67,1034.34,Rotting
26.69,1034.36,Rotting
